ret_rms_std,train/param_noise_distance,rollout/return_history,train/loss_critic,total/epochs,reference_Q_std,eval/Q,param_noise_stddev,total/duration,eval/return_history,eval/episodes,rollout/episodes,reference_actor_Q_mean,train/loss_actor,rollout/return,reference_actor_Q_std,rollout/Q_mean,obs_rms_mean,reference_action_mean,reference_perturbed_action_std,rollout/actions_mean,rollout/actions_std,reference_action_std,reference_Q_mean,obs_rms_std,reference_perturbed_action_mean,ret_rms_mean,total/episodes,total/steps_per_second,total/steps,eval/return,rollout/episode_steps
1.0,0.1888376772403717,57.46015605764264,45.895320892333984,122,1.814955711364746,161.76199340820312,0.030197360033365813,1929.1789445877075,216.84235275185216,122.0,135.0,162.3734588623047,-156.2974090576172,48.08808855211529,1.9216506481170654,99.20118713378906,0.018308747559785843,0.20741763710975647,0.33085814118385315,-0.019267328083515167,0.49587273597717285,0.32831260561943054,160.78427124023438,0.3496537506580353,0.1857483983039856,0.0,135.0,63.23933834249529,122000,550.0872302313545,897.2888888888889
1.0,0.21257753670215607,55.510147149968006,30.846698760986328,123,1.6529666185379028,162.9763946533203,0.02960235274322695,1944.0117795467377,212.85974335840191,123.0,136.0,164.0362548828125,-157.13687133789062,50.41579224660985,1.7127461433410645,99.70853424072266,0.018299276009202003,0.08390429615974426,0.30207380652427673,-0.01778537780046463,0.4951622784137726,0.3265032470226288,162.4686737060547,0.3497985005378723,0.31333649158477783,0.0,136.0,63.27122155025134,123000,236.08970111115005,898.0441176470588
1.0,0.18569913506507874,57.44963102429941,12.911284446716309,124,1.5990432500839233,149.09295654296875,0.029019069447335507,1961.0980246067047,208.49123170132944,124.0,137.0,163.44976806640625,-158.10984802246094,53.29679654821324,1.670941948890686,100.2393798828125,0.01837637461721897,0.0899951308965683,0.4133727550506592,-0.017119476571679115,0.49493974447250366,0.3005017936229706,162.39004516601562,0.3495956063270569,0.03223523497581482,0.0,137.0,63.22988368970899,124000,-168.015910363184,898.7883211678832
1.0,0.21014496684074402,58.15708807261746,11.52713394165039,125,2.412950277328491,163.84051513671875,0.028447279136688073,1978.1949055194855,208.64679598001575,125.0,138.0,164.24749755859375,-158.610595703125,54.98900099230878,1.8178757429122925,100.76299285888672,0.018290312960743904,0.027030082419514656,0.37937071919441223,-0.01745857298374176,0.49446797370910645,0.3282543122768402,162.70970153808594,0.3499397039413452,-0.02413984388113022,0.0,138.0,63.188920187404015,125000,501.7483116012862,899.5217391304348
1.0,0.24983979761600494,61.78701425943186,21.102373123168945,126,1.558266520500183,153.26174926757812,0.02788675535407124,1993.123262166977,215.37770157940977,126.0,139.0,164.24600219726562,-158.98997497558594,58.39550685110834,1.6023659706115723,101.1808853149414,0.018296219408512115,0.06510564684867859,0.3609985411167145,-0.01758885756134987,0.49529018998146057,0.3279152512550354,162.91064453125,0.3504284620285034,-0.04777330160140991,0.0,139.0,63.217364621498334,126000,-66.8459669002007,900.2446043165468
1.0,0.17776080965995789,54.00136771809848,28.69463348388672,127,1.6335326433181763,163.4633026123047,0.026798623766663403,2009.943793296814,224.95444678129073,127.0,140.0,164.46075439453125,-159.43362426757812,53.74264211031001,1.6412560939788818,101.63269805908203,0.01837209239602089,0.08872626721858978,0.3368915617465973,-0.016992447897791862,0.4949324131011963,0.29036059975624084,162.97103881835938,0.35065171122550964,0.08813891559839249,0.0,140.0,63.18584650155218,127000,468.5712243775996,900.9571428571429
1.0,0.2148560732603073,76.51760481149562,22.090167999267578,128,1.734214425086975,163.03085327148438,0.028447279136688073,2026.6738424301147,226.9070752123058,128.0,141.0,164.81134033203125,-159.4708709716797,57.45468280410873,1.74391508102417,101.95394897460938,0.018392955884337425,0.13735631108283997,0.3220619857311249,-0.015114347450435162,0.49741825461387634,0.3196302056312561,163.15985107421875,0.3504106402397156,0.0028865039348602295,0.0,141.0,63.15767111619678,128000,662.0368288920978,901.6595744680851
1.0,0.24415268003940582,59.35223883282213,32.67169189453125,129,1.5147114992141724,162.5946807861328,0.02960235274322695,2043.6501955986023,231.79115135513297,129.0,142.0,164.42486572265625,-158.82139587402344,45.76932464398361,1.514029622077942,102.39872741699219,0.018475499004125595,0.06915875524282455,0.31450963020324707,-0.01413012482225895,0.497018426656723,0.3069670796394348,163.07797241210938,0.3504239320755005,0.14434154331684113,0.0,142.0,63.12234856915658,129000,514.2892841595101,902.3521126760563
1.0,0.20499755442142487,61.08178699476062,22.848730087280273,130,3.0294620990753174,165.31597900390625,0.030804326970036468,2060.850580215454,233.42616199504872,130.0,143.0,165.28610229492188,-159.09153747558594,50.07072237441024,1.8659085035324097,102.86602020263672,0.01857873611152172,0.09793278574943542,0.36803585290908813,-0.014192663133144379,0.49650275707244873,0.33407217264175415,163.6802215576172,0.3503412902355194,0.003659043461084366,0.0,143.0,63.08074988454961,130000,448.5196852126304,903.034965034965
1.0,0.17462550103664398,64.90620900872194,9.831289291381836,131,2.1373636722564697,164.3928680419922,0.030197360033365813,2078.163513660431,239.10212726962186,131.0,144.0,165.3216552734375,-158.9033203125,51.697920215996206,1.8808499574661255,103.33011627197266,0.018702108412981033,0.04550689086318016,0.33040016889572144,-0.012963267043232918,0.4963560402393341,0.3034442961215973,163.8814239501953,0.3501841127872467,0.24661529064178467,0.0,144.0,63.03642573786676,131000,570.143542461837,903.7083333333334
1.0,0.18771342933177948,64.62218337215717,31.4156551361084,132,1.9489376544952393,141.46815490722656,0.030197360033365813,2095.279923915863,234.10810220369,132.0,145.0,165.52911376953125,-158.78265380859375,52.73797417525237,1.9685324430465698,103.7790298461914,0.018778648227453232,0.03354570269584656,0.3066278100013733,-0.011415375396609306,0.497126042842865,0.33486878871917725,164.1743621826172,0.34978118538856506,0.188551664352417,0.0,145.0,62.998742312819736,132000,-281.97090134333587,904.3724137931034
1.0,0.2382383495569229,65.38288407876573,29.932537078857422,133,2.2882885932922363,165.3847198486328,0.029019069447335507,2112.046811103821,235.5878040132774,133.0,146.0,165.4038848876953,-158.52310180664062,49.38059105922664,1.962660312652588,104.24334716796875,0.018771836534142494,-0.06978267431259155,0.2760244607925415,-0.010510620661079884,0.4964081346988678,0.3556500971317291,163.86346435546875,0.34991616010665894,0.14754274487495422,0.0,146.0,62.97208911316227,133000,729.5620630207196,905.027397260274
1.0,0.17092348635196686,69.52253352262271,62.30931091308594,134,1.7690112590789795,160.8861846923828,0.028447279136688073,2127.224290370941,235.2225719243018,134.0,147.0,165.54788208007812,-158.88429260253906,53.23972129358352,1.7333797216415405,104.7016372680664,0.018604956567287445,0.037357691675424576,0.3067968785762787,-0.011844952590763569,0.49554258584976196,0.42979714274406433,164.19100952148438,0.3500785529613495,-0.22457507252693176,0.0,147.0,62.99288730697662,134000,378.98845167846565,905.6734693877551
1.0,0.19223031401634216,77.74718203051742,29.435701370239258,135,1.9369118213653564,152.85107421875,0.029019069447335507,2143.9750413894653,232.89372868973464,135.0,148.0,165.4891357421875,-158.31179809570312,56.94858565056127,1.9810094833374023,105.14148712158203,0.01843138597905636,-0.014202317222952843,0.3829260766506195,-0.01292969100177288,0.4947754144668579,0.368482768535614,164.08999633789062,0.3501262962818146,-0.18280959129333496,0.0,148.0,62.96715092005424,135000,83.82410317398559,906.3108108108108
1.0,0.26775893568992615,79.93701263926626,26.994035720825195,136,2.058743476867676,156.0279083251953,0.030804326970036468,2160.815734386444,231.6367956341753,136.0,149.0,165.7235870361328,-158.48484802246094,59.41057618603981,2.0290703773498535,105.58541870117188,0.018253877758979797,0.009978950023651123,0.4485052227973938,-0.01339716836810112,0.4940088391304016,0.36551594734191895,164.57261657714844,0.35016515851020813,-0.03880802169442177,0.0,149.0,62.93919367382648,136000,150.3084750657177,906.9395973154362
1.0,0.1626797616481781,99.72755002256437,27.644006729125977,137,1.912717580795288,167.08987426757812,0.030197360033365813,2174.1557064056396,238.2004852468317,137.0,150.0,166.5457000732422,-158.13841247558594,61.303267058128334,1.9873828887939453,105.76253509521484,0.018185656517744064,0.12215837091207504,0.3056301772594452,-0.0132760526612401,0.495627224445343,0.3231707513332367,164.99758911132812,0.350119411945343,-0.1232004314661026,0.0,150.0,63.0129661810153,137000,272.8025364165535,907.56
1.0,0.31430289149284363,83.16912729563137,50.22557067871094,138,2.218552350997925,142.52096557617188,0.02960235274322695,2189.8269934654236,237.33364517637034,138.0,151.0,165.43714904785156,-158.74391174316406,53.21693347679973,1.78500497341156,105.9620132446289,0.01823561266064644,0.04185742884874344,0.3554590344429016,-0.013117845170199871,0.4962918758392334,0.29584234952926636,164.18463134765625,0.35014307498931885,0.1354370266199112,0.0,151.0,63.01867700590063,138000,-197.56236006881406,908.1721854304636
1.0,0.16304941475391388,100.87275660715353,30.491806030273438,139,1.6277034282684326,164.22479248046875,0.028447279136688073,2204.0490026474,239.2164382454643,139.0,152.0,166.53640747070312,-158.5908660888672,51.86152771770222,1.6576948165893555,106.35810089111328,0.01816459372639656,0.178546741604805,0.3647944927215576,-0.013882515951991081,0.4956493079662323,0.3673732280731201,165.3663330078125,0.35041895508766174,0.02876974642276764,0.0,152.0,63.06574846250684,139000,212.97090388182568,908.7763157894736
1.0,0.23786498606204987,108.44412825117382,11.447484970092773,140,1.8301575183868408,141.09242248535156,0.02788675535407124,2219.893752336502,240.88615116847268,140.0,153.0,167.2090606689453,-158.9086151123047,54.71694855352209,1.9135476350784302,106.22242736816406,0.01820683665573597,0.19810102880001068,0.3925492465496063,-0.01240585371851921,0.4997463822364807,0.29623791575431824,165.98568725585938,0.3501213490962982,0.16729307174682617,0.0,153.0,63.06608136206788,140000,30.396013454401004,909.3725490196078
1.0,0.2442326694726944,79.56646801540535,29.28866195678711,141,1.8218129873275757,166.5140838623047,0.027337276104373337,2236.1226625442505,249.92692191938943,141.0,154.0,167.02789306640625,-158.36407470703125,36.78139576925219,1.9871541261672974,106.54615783691406,0.018227938562631607,0.13751831650733948,0.291982501745224,-0.011977526359260082,0.4998113512992859,0.32623398303985596,165.9354248046875,0.3503148853778839,0.15465772151947021,0.0,154.0,63.05557488495324,141000,655.0618446289309,909.961038961039
1.0,0.23170363903045654,80.91119940068275,39.47163009643555,142,1.5713245868682861,166.87486267089844,0.02788675535407124,2251.7857468128204,255.2198935853723,142.0,155.0,167.86309814453125,-158.1885986328125,38.78193074444568,1.7262520790100098,106.97149658203125,0.018253741785883904,0.15633338689804077,0.48741212487220764,-0.01089609507471323,0.4998445212841034,0.30577948689460754,166.583740234375,0.3503193259239197,0.2005605399608612,0.0,155.0,63.061061737772754,142000,456.46833815362845,910.5419354838709
1.0,0.24381780624389648,85.13530901313875,24.675090789794922,143,2.0413010120391846,127.80082702636719,0.030197360033365813,2266.3338420391083,251.17021231507283,143.0,156.0,167.6806640625,-159.28216552734375,40.50948606260078,1.66793954372406,107.403076171875,0.01817840151488781,0.08303828537464142,0.3555336892604828,-0.01161185372620821,0.49909117817878723,0.41171321272850037,166.21929931640625,0.3505162000656128,-0.13606677949428558,0.0,156.0,63.09750017735135,143000,-288.8141082041069,911.1153846153846
1.0,0.18521668016910553,88.06016868398093,24.34176254272461,144,2.317591667175293,163.94834899902344,0.029019069447335507,2282.962089538574,256.29878987365845,144.0,158.0,167.63778686523438,-159.64761352539062,44.33766781517613,2.440843105316162,107.81805419921875,0.01815253496170044,0.025776000693440437,0.36773940920829773,-0.012190759181976318,0.49834802746772766,0.3272307217121124,166.28704833984375,0.35081902146339417,0.04159902036190033,0.0,158.0,63.07594885603417,144000,370.5413529930023,907.3607594936709
1.0,0.17773868143558502,90.96177070919128,21.895692825317383,145,1.706125020980835,143.78329467773438,0.02960235274322695,2299.76504445076,252.27272732666756,145.0,159.0,168.3031768798828,-160.52157592773438,47.43765467607649,1.8344444036483765,108.23786163330078,0.01822066493332386,0.11403611302375793,0.36416250467300415,-0.012112286873161793,0.497477263212204,0.3098882734775543,167.08740234375,0.35085830092430115,0.19541531801223755,0.0,159.0,63.04991909929196,145000,-46.812066322897344,907.9433962264151
1.0,0.3151071071624756,92.90174749005772,14.152678489685059,146,1.9054584503173828,161.8852996826172,0.030197360033365813,2316.346181869507,257.36942752070735,146.0,160.0,168.81463623046875,-160.1496124267578,51.19894572983206,2.037951946258545,108.64393615722656,0.018304992467164993,0.05035839229822159,0.32157912850379944,-0.011817865073680878,0.4965454339981079,0.33013901114463806,167.66293334960938,0.3511975407600403,0.21922169625759125,0.0,160.0,63.030302267757065,146000,389.43525560557276,908.51875
1.0,0.20555636286735535,96.7360525054181,8.291925430297852,147,2.0609471797943115,167.33982849121094,0.029019069447335507,2332.5729174613953,258.6035274833341,147.0,161.0,169.0567169189453,-160.1719512939453,53.566878724815595,2.3812692165374756,108.96573638916016,0.018284697085618973,0.1584993600845337,0.3294653296470642,-0.011652897112071514,0.49663808941841125,0.34879109263420105,167.66891479492188,0.35139980912208557,0.15484115481376648,0.0,161.0,63.02053792169731,147000,547.7823852517724,909.0869565217391
1.0,0.20213589072227478,122.7743754653421,36.1340217590332,148,2.013298749923706,170.99464416503906,0.028447279136688073,2349.2908449172974,261.07130135260957,148.0,162.0,169.00778198242188,-161.24447631835938,54.4156491914899,2.1135470867156982,109.36988830566406,0.018241941928863525,0.11469374597072601,0.4107018709182739,-0.0115467244759202,0.49587076902389526,0.3533324897289276,167.7993621826172,0.3512956500053406,0.06824669241905212,0.0,162.0,62.99773411206141,148000,658.3921976867019,909.6481481481482
1.0,0.22748643159866333,126.12130917158967,11.894229888916016,149,2.0206029415130615,155.5327911376953,0.02788675535407124,2366.038764476776,261.2844463976055,149.0,164.0,170.0440673828125,-161.12425231933594,57.64943889074278,2.050422191619873,109.7735366821289,0.018224209547042847,0.03350513055920601,0.4201054573059082,-0.011614137329161167,0.4951692223548889,0.3592251241207123,168.65087890625,0.35130059719085693,0.05008869618177414,0.0,164.0,62.97445428073945,149000,247.561363609712,906.8963414634146
1.0,0.23604178428649902,127.72767688065908,24.30007553100586,150,2.005859136581421,171.6869354248047,0.02788675535407124,2381.923760652542,262.0881820383723,150.0,165.0,170.37643432617188,-161.71633911132812,59.895900972160895,2.095017433166504,110.16402435302734,0.01826210878789425,0.07610660791397095,0.36579573154449463,-0.011453826911747456,0.49462494254112244,0.3842214047908783,168.92153930664062,0.3514047861099243,0.18334001302719116,0.0,165.0,62.97430777503416,150000,607.4227118889941,907.4606060606061
1.0,0.16621461510658264,127.95529763805214,5.573521614074707,151,1.607309103012085,160.9263458251953,0.030197360033365813,2398.615042924881,260.29191577571623,151.0,166.0,170.5036163330078,-162.4461212158203,60.74834536402698,1.6879876852035522,110.54754638671875,0.018307222053408623,0.04605969041585922,0.38084203004837036,-0.010947726666927338,0.4941396117210388,0.4089146554470062,169.4420623779297,0.3515678644180298,0.1589444875717163,0.0,166.0,62.95299466473369,151000,369.39709216673884,908.0180722891566
1.0,0.27273204922676086,132.7733511225063,12.054424285888672,152,1.5881857872009277,168.4586181640625,0.02960235274322695,2415.243067264557,267.42323497124767,152.0,167.0,170.56619262695312,-161.69924926757812,64.40534514072073,1.7944035530090332,110.94827270507812,0.018312737345695496,0.16629472374916077,0.3524082899093628,-0.010781841352581978,0.4934329092502594,0.27618539333343506,169.22024536132812,0.35178306698799133,-0.03152334317564964,0.0,167.0,62.933624387607225,152000,506.4005929896217,908.5688622754491
1.0,0.13350771367549896,132.82792455809985,26.302366256713867,153,1.961238980293274,152.7094268798828,0.028447279136688073,2431.1100997924805,266.9544053877129,153.0,168.0,170.7510986328125,-161.20071411132812,65.78589321644384,2.101853609085083,111.32793426513672,0.018302394077181816,0.10037100315093994,0.3298743665218353,-0.011194897815585136,0.4927176237106323,0.3095640242099762,169.8341064453125,0.35192668437957764,0.061743415892124176,0.0,168.0,62.934212651685364,153000,12.478020773039676,906.2916666666666
1.0,0.19562193751335144,134.39482069299675,49.074947357177734,154,2.3831565380096436,144.81338500976562,0.030197360033365813,2446.91991686821,260.93012266889224,154.0,169.0,171.26072692871094,-162.48422241210938,67.18680163241966,1.67330002784729,111.71852111816406,0.018251655623316765,0.1355983018875122,0.3325676918029785,-0.011505300179123878,0.49194052815437317,0.35787907242774963,169.728759765625,0.35207900404930115,0.1029876321554184,0.0,169.0,62.936264868489516,154000,-80.28244188437804,906.8461538461538
1.0,0.184982031583786,137.14257151694915,15.173727989196777,155,1.605439305305481,173.50965881347656,0.028447279136688073,2461.714735031128,264.7811495658494,155.0,170.0,171.160888671875,-162.20645141601562,69.891404801013,1.694186806678772,112.11851501464844,0.01821422204375267,0.1136726438999176,0.3810391426086426,-0.012094816192984581,0.49098607897758484,0.3552589416503906,169.73117065429688,0.3521077036857605,-0.05369248613715172,0.0,170.0,62.96424106103425,155000,468.3984763323495,907.3941176470588
1.0,0.16205382347106934,143.24207882805067,17.268840789794922,156,3.7054214477539062,172.95327758789062,0.029019069447335507,2478.5728318691254,269.3678592175845,156.0,171.0,171.58177185058594,-162.90184020996094,74.03622396128424,1.9667104482650757,112.51734924316406,0.018226731568574905,0.000627424567937851,0.43861329555511475,-0.011346063576638699,0.4904012382030487,0.36097651720046997,169.6374053955078,0.35195907950401306,0.26618170738220215,0.0,171.0,62.939445633460885,156000,564.4392250313944,907.9356725146199
1.0,0.2509520649909973,142.58419760339928,16.942180633544922,157,1.7510160207748413,172.447021484375,0.02788675535407124,2494.500617980957,271.55199138774947,157.0,172.0,171.70700073242188,-162.29127502441406,75.1465881585303,1.748477816581726,112.90633392333984,0.01811562292277813,0.10666270554065704,0.4136010706424713,-0.01194720808416605,0.49013131856918335,0.3500656187534332,170.6099395751953,0.35180747509002686,-0.16188523173332214,0.0,172.0,62.93844902996073,157000,669.1896528527852,908.4709302325581
1.0,0.2418932467699051,146.96566844787944,36.78962707519531,158,3.9201576709747314,156.92202758789062,0.02960235274322695,2509.93856549263,269.52883228593436,158.0,173.0,171.1782684326172,-163.12460327148438,75.42665978050955,1.9605516195297241,113.27381134033203,0.018106238916516304,0.08497723937034607,0.38925108313560486,-0.011597157455980778,0.48975956439971924,0.38306769728660583,168.95095825195312,0.351798951625824,0.25929635763168335,0.0,173.0,62.94974792300905,158000,33.42122055202311,909.0
1.0,0.19372010231018066,145.10292206938394,34.65898895263672,159,1.9887278079986572,154.33029174804688,0.02960235274322695,2526.1367478370667,263.25279581293745,159.0,174.0,171.60736083984375,-163.2686767578125,76.84011057799304,2.090299129486084,113.54374694824219,0.01816559210419655,0.1380629539489746,0.4367014467716217,-0.01074889861047268,0.4910048246383667,0.4055890738964081,170.31533813476562,0.3516513407230377,0.10546676069498062,0.0,174.0,62.94196073753302,159000,-534.5722311168435,909.5229885057471
1.0,0.3035040497779846,129.38681073313958,6.823063373565674,160,2.020763635635376,171.811767578125,0.029019069447335507,2542.0629274845123,265.6072161419527,160.0,175.0,172.06405639648438,-164.9477081298828,69.45928981093562,1.9107487201690674,113.86222839355469,0.018144752830266953,0.06779591739177704,0.44796085357666016,-0.011078936979174614,0.4914095401763916,0.3927602171897888,170.80642700195312,0.3515194058418274,-0.08374202996492386,0.0,175.0,62.941006798099735,160000,393.6922668137015,910.04
1.0,0.24802851676940918,132.24828419338616,26.962568283081055,161,2.1917409896850586,140.35797119140625,0.030197360033365813,2558.936781167984,261.0447006025385,161.0,176.0,171.62094116210938,-163.84320068359375,71.69642816316367,1.9279617071151733,114.23983764648438,0.01805192045867443,0.06812533736228943,0.36715152859687805,-0.011772023513913155,0.4907068610191345,0.45003676414489746,170.1497802734375,0.35145339369773865,-0.0610702745616436,0.0,176.0,62.91675557788272,161000,-282.3229593759161,910.5511363636364
1.0,0.22873647511005402,137.18474905274138,14.451699256896973,162,1.6924445629119873,172.8813018798828,0.02788675535407124,2573.9749274253845,261.9320483688944,162.0,177.0,172.3890380859375,-164.54574584960938,74.60452745600482,1.8706231117248535,114.6109848022461,0.017913755029439926,-0.08090323209762573,0.41719093918800354,-0.012177636846899986,0.48997190594673157,0.3639359772205353,171.10354614257812,0.3514222204685211,0.024596791714429855,0.0,177.0,62.93767599439685,162000,352.9427839432497,911.0564971751412
1.0,0.18146856129169464,168.57846629857943,9.479715347290039,163,1.953004240989685,141.25669860839844,0.028447279136688073,2590.0933060646057,259.11974594400954,163.0,179.0,172.40374755859375,-164.75405883789062,77.23778898182897,2.080678939819336,114.76132202148438,0.017868855968117714,0.12249064445495605,0.314563125371933,-0.0111903240904212,0.49037232995033264,0.37357297539711,171.00918579101562,0.35166364908218384,0.151345893740654,0.0,179.0,62.932095773670255,163000,-227.85480767761382,908.1117318435754
1.0,0.18682025372982025,147.68484995336001,18.87180519104004,164,2.224356174468994,173.60369873046875,0.02960235274322695,2605.148592233658,260.90280138299084,164.0,181.0,171.31558227539062,-163.0059051513672,66.82244686680185,2.173828125,114.62860107421875,0.017922841012477875,0.0069091953337192535,0.3830133080482483,-0.008849338628351688,0.4923824071884155,0.36033374071121216,169.8396453857422,0.35169360041618347,0.18751561641693115,0.0,181.0,62.95226325627215,164000,382.5245945276108,904.8232044198895
1.0,0.17589722573757172,150.5517188499984,16.363542556762695,165,2.9738543033599854,172.40638732910156,0.02960235274322695,2620.4598667621613,261.07709954773543,165.0,182.0,172.02415466308594,-164.06341552734375,68.76975250550116,1.957095742225647,114.98589324951172,0.017879733815789223,0.07781597971916199,0.43345367908477783,-0.008786750957369804,0.49182000756263733,0.3810338079929352,169.71408081054688,0.35197076201438904,0.01784847304224968,0.0,182.0,62.966047331178515,165000,321.2219328414229,903.1153846153846
1.0,0.1852203756570816,157.8110487428829,35.10023880004883,166,2.0368525981903076,145.0636444091797,0.030197360033365813,2637.223340034485,256.31302812222833,166.0,183.0,172.90057373046875,-163.69015502929688,70.81035182096922,1.936378836631775,115.34127807617188,0.017865316942334175,0.026552069932222366,0.3307425081729889,-0.00840084720402956,0.4912424683570862,0.36570799350738525,171.26498413085938,0.3520860970020294,0.18933969736099243,0.0,183.0,62.944991226199804,166000,-122.18172895635038,903.6448087431694
1.0,0.196471706032753,164.07689615104454,30.990602493286133,167,1.7547833919525146,169.82688903808594,0.0314234939421342,2652.5265715122223,255.20394604590246,167.0,184.0,172.72659301757812,-164.37313842773438,73.90620829683843,1.9321540594100952,115.68035888671875,0.017905594781041145,0.023743823170661926,0.45027875900268555,-0.008416754193603992,0.4909664988517761,0.40648066997528076,171.49900817871094,0.35258013010025024,-0.05947358161211014,0.0,184.0,62.95884150362808,167000,282.87010744330325,904.1684782608696
1.0,0.26615846157073975,162.0802674196206,24.330995559692383,168,2.0086803436279297,173.23544311523438,0.030804326970036468,2669.104907274246,260.47897010280735,168.0,186.0,172.5919647216797,-164.96463012695312,74.02614050107596,1.855249285697937,116.02141571044922,0.01783650554716587,0.012840747833251953,0.4838133454322815,-0.008776634931564331,0.49059584736824036,0.3838372528553009,171.19454956054688,0.3530515134334564,-0.004408292472362518,0.0,186.0,62.942449186669705,168000,472.69321222805604,900.4301075268817
1.0,0.18627281486988068,165.73096651356497,29.491994857788086,169,1.8465887308120728,173.5290985107422,0.030197360033365813,2683.0596928596497,262.50308706790895,169.0,187.0,173.08717346191406,-164.5323486328125,75.88359561397847,1.753716230392456,116.36802673339844,0.017748787999153137,-0.01816140115261078,0.4252338111400604,-0.008984358049929142,0.48993679881095886,0.39286568760871887,171.858154296875,0.3534146249294281,-0.026949703693389893,0.0,187.0,62.98778981688513,169000,213.69150964617538,900.9625668449198
1.0,0.36406266689300537,173.77806365361488,76.69849395751953,170,1.5412020683288574,173.184814453125,0.02960235274322695,2699.537933588028,264.29999662295273,170.0,188.0,172.6992645263672,-164.75567626953125,78.73237549220953,1.8132390975952148,116.70587921142578,0.017672406509518623,0.04210568219423294,0.4682934880256653,-0.009050064720213413,0.48930707573890686,0.37656286358833313,170.6937255859375,0.3535733222961426,0.09039841592311859,0.0,188.0,62.97374001855513,170000,459.88538765420765,901.4893617021277
1.0,0.1866963803768158,178.52651752669877,36.142120361328125,171,1.7190978527069092,145.45651245117188,0.0314234939421342,2715.662433862686,261.3286559355362,171.0,190.0,173.59739685058594,-165.2375946044922,81.17410857911021,1.8990356922149658,117.0332260131836,0.017612667754292488,-0.05479167401790619,0.37912696599960327,-0.009232506155967712,0.4887615144252777,0.41406357288360596,172.0528564453125,0.35388585925102234,-0.06091701239347458,0.0,190.0,62.96806181347589,171000,-128.2694448308843,898.2947368421053
1.0,0.1526908129453659,178.15303249454806,16.722726821899414,172,1.8745893239974976,146.26785278320312,0.030804326970036468,2730.8348712921143,258.16660249195064,172.0,191.0,173.8361358642578,-165.84234619140625,82.09605257548667,1.7763173580169678,117.36663818359375,0.017535999417304993,0.12166423350572586,0.3920814096927643,-0.009758071042597294,0.488289475440979,0.417107492685318,172.1216583251953,0.35388994216918945,0.10096002370119095,0.0,191.0,62.98440151330606,172000,-147.78600490202822,898.82722513089
1.0,0.2011244297027588,176.35026235743615,41.01792526245117,173,1.6744498014450073,175.9138946533203,0.030804326970036468,2744.4518983364105,264.3106652517086,173.0,194.0,173.76394653320312,-165.3500213623047,83.58244139395713,1.7619930505752563,117.69803619384766,0.017520247027277946,0.25054270029067993,0.38451310992240906,-0.009893673472106457,0.48784276843070984,0.3309708535671234,172.3824005126953,0.3540276885032654,0.05558665096759796,0.0,194.0,63.036266040904735,173000,326.3092622369244,891.5103092783505
1.0,0.2036116123199463,189.92113508039876,50.43465805053711,174,1.8517719507217407,176.5207977294922,0.030197360033365813,2759.1546869277954,267.4117166838038,174.0,195.0,173.83572387695312,-165.0849609375,83.61134977095925,1.7123500108718872,117.32898712158203,0.01740744337439537,0.07684417068958282,0.30429819226264954,-0.012066705152392387,0.4911153316497803,0.43999969959259033,172.8820037841797,0.3538619577884674,0.13511845469474792,0.0,195.0,63.062792682255086,174000,477.5892727472325,887.6410256410256
1.0,0.28667527437210083,162.51167720925199,15.152966499328613,175,1.5037941932678223,175.35874938964844,0.029019069447335507,2776.024032354355,273.7698898135129,175.0,196.0,173.76055908203125,-163.7456512451172,70.42739806552211,1.5726168155670166,117.58831787109375,0.017347555607557297,0.2436566948890686,0.4541776478290558,-0.01240904163569212,0.49105527997016907,0.4761848747730255,172.52516174316406,0.35409483313560486,0.058855488896369934,0.0,196.0,63.03980007391432,175000,523.4008120805628,888.2142857142857
1.0,0.18125160038471222,163.43943899310722,26.115703582763672,176,2.1078567504882812,171.98263549804688,0.02788675535407124,2792.1986849308014,278.9195692056347,176.0,197.0,174.05459594726562,-164.64076232910156,73.20252383881599,1.6523492336273193,117.61773681640625,0.01731393113732338,0.17799729108810425,0.4138236939907074,-0.012095467187464237,0.4920842945575714,0.473385751247406,172.4326171875,0.3543294072151184,0.2664939761161804,0.0,197.0,63.03276373198413,176000,400.67387820027926,888.7817258883249
1.0,0.20278692245483398,149.43749238458633,34.463722229003906,177,2.642848491668701,133.14048767089844,0.028447279136688073,2806.5848116874695,273.66378723733806,177.0,198.0,174.56277465820312,-165.35838317871094,67.84685679717177,1.7219074964523315,117.86700439453125,0.01719083823263645,0.26536548137664795,0.49291619658470154,-0.01279563456773758,0.4919697940349579,0.4175625443458557,172.89309692382812,0.3548554480075836,0.011276252567768097,0.0,198.0,63.06597230303477,177000,-180.0322714579697,889.3434343434343
1.0,0.27871039509773254,147.17823571568061,29.212905883789062,178,2.157965898513794,176.59884643554688,0.028447279136688073,2823.5270035266876,276.5772384702439,178.0,199.0,175.83987426757812,-165.37020874023438,69.90198540456693,1.7250604629516602,118.19143676757812,0.01706232875585556,0.06049761176109314,0.4333855211734772,-0.013685168698430061,0.49146223068237305,0.43902388215065,174.12864685058594,0.3553074896335602,-0.019952982664108276,0.0,199.0,63.041720436061546,178000,484.2887532293811,889.8994974874372
