ret_rms_mean,rollout/episodes,reference_Q_std,eval/return_history,obs_rms_mean,reference_perturbed_action_std,train/loss_actor,total/steps_per_second,reference_perturbed_action_mean,reference_action_mean,reference_Q_mean,obs_rms_std,param_noise_stddev,rollout/actions_std,eval/episodes,total/epochs,train/loss_critic,rollout/episode_steps,rollout/actions_mean,rollout/return_history,eval/return,ret_rms_std,eval/Q,train/param_noise_distance,total/steps,reference_action_std,rollout/return,reference_actor_Q_mean,rollout/Q_mean,total/episodes,total/duration,reference_actor_Q_std
0.0,264.0,6.235953330993652,78.38930510407488,0.01801173947751522,0.37961816787719727,-178.00009155273438,62.699683309128304,0.1394405961036682,0.11862732470035553,197.6773223876953,0.3663274347782135,0.02378241789989777,0.5119457244873047,222.0,222,27.424762725830078,838.8977272727273,-0.04591989144682884,58.601103096777315,614.7688972137432,1.0,225.81564331054688,0.1962660253047943,222000,0.46419471502304077,-17.608739116475896,198.8396759033203,140.30722045898438,264.0,3540.687740087509,6.409945487976074
0.0,265.0,6.157681941986084,73.87075904699162,0.018035544082522392,0.5279406309127808,-179.29940795898438,62.680035836840815,-0.16218210756778717,0.09619998186826706,197.58506774902344,0.36630526185035706,0.024260444499685715,0.5115363001823425,223.0,223,30.62042808532715,839.5056603773585,-0.045666661113500595,61.112927257738285,-136.26875467231864,1.0,181.37240600585938,0.2205168455839157,223000,0.4766561985015869,-15.218060322264678,198.9163360595703,140.59317016601562,265.0,3557.751635313034,6.474335193634033
0.0,266.0,5.979047775268555,65.29579058123419,0.018040277063846588,0.43867355585098267,-178.15066528320312,62.66151214126933,-0.054024431854486465,-0.07023349404335022,198.2843017578125,0.3663938641548157,0.024260444499685715,0.5110103487968445,224.0,224,52.2596321105957,840.109022556391,-0.04562234506011009,80.99047857907692,-260.8029307723224,1.0,162.06887817382812,0.1554788053035736,224000,0.5059869885444641,-14.134765238580497,199.6559295654297,140.93505859375,266.0,3574.762120246887,6.252101898193359
0.0,267.0,5.83539342880249,66.00280420805288,0.018019596114754677,0.4473496973514557,-177.28054809570312,62.64446775500591,-0.09039697051048279,-0.2886558473110199,196.8828887939453,0.3663550913333893,0.0247480794341294,0.5103451609611511,225.0,225,46.99323272705078,840.7078651685393,-0.04564958065748215,79.51102569776826,470.54752394396075,1.0,225.07872009277344,0.21255923807621002,225000,0.4393756091594696,-12.443907844574023,198.40045166015625,141.3343505859375,267.0,3591.6978476047516,6.025657653808594
0.0,269.0,5.672966957092285,65.77670861171576,0.018000969663262367,0.5867482423782349,-178.66099548339844,62.622945125211594,-0.24014371633529663,-0.09577676653862,197.35890197753906,0.36637017130851746,0.0247480794341294,0.5097578763961792,226.0,226,43.497806549072266,838.3754646840149,-0.0456705279648304,76.38716662470745,167.0775647343036,1.0,200.1968994140625,0.1830281764268875,226000,0.5941386818885803,-10.281631077209815,198.9940643310547,141.65501403808594,269.0,3608.900851726532,6.0595831871032715
0.0,270.0,6.173858642578125,55.23998864780087,0.01798306778073311,0.46774840354919434,-177.57537841796875,62.60666585198466,-0.41110798716545105,-0.24383606016635895,197.81361389160156,0.3664829432964325,0.0247480794341294,0.5096210241317749,227.0,227,27.25351333618164,838.9740740740741,-0.045747824013233185,76.43124676924833,-375.3575460515215,1.0,168.73016357421875,0.20063813030719757,227000,0.5098673701286316,-9.115213836321292,200.17945861816406,141.81011962890625,270.0,3625.811994791031,6.662959575653076
0.0,271.0,6.131152153015137,37.45965516629551,0.017946351319551468,0.4827468693256378,-178.4436492919922,62.57900303226749,-0.018877103924751282,-0.07288319617509842,198.8662109375,0.3665066957473755,0.024260444499685715,0.5103961229324341,228.0,228,43.47563171386719,839.5682656826568,-0.04603937268257141,64.00534045936662,-1003.5376007096963,1.0,134.93490600585938,0.22511713206768036,228000,0.5893492698669434,-13.45327185446617,200.4571533203125,141.68992614746094,271.0,3643.394572496414,6.521557331085205
0.0,272.0,6.466587066650391,34.42928647566073,0.017940571531653404,0.5318688154220581,-178.7093963623047,62.55535147698197,-0.40142470598220825,-0.12044411152601242,198.63726806640625,0.36668890714645386,0.0247480794341294,0.5100497603416443,229.0,229,74.53794860839844,840.1580882352941,-0.04625621810555458,68.22859977215563,-204.45240586707962,1.0,177.4037322998047,0.16899113357067108,229000,0.5346227288246155,-11.530716929265095,199.75653076171875,141.9913787841797,272.0,3660.757946252823,6.682645320892334
0.0,273.0,6.6142354011535645,37.126283877206795,0.017914187163114548,0.5484961271286011,-178.3798828125,62.55166195060442,-0.12404890358448029,-0.16638807952404022,199.20529174804688,0.3668676018714905,0.02378241789989777,0.5099139213562012,230.0,230,54.42682647705078,840.7435897435897,-0.04679445922374725,65.27307172027321,94.1267701443641,1.0,186.65377807617188,0.20633257925510406,230000,0.5136380791664124,-10.638127455199607,200.49911499023438,142.2299346923828,273.0,3676.960656642914,6.716854095458984
0.0,274.0,6.655905723571777,35.81638779310167,0.017978062853217125,0.49283576011657715,-178.33795166015625,62.52610659110679,0.10890629142522812,-0.009338118135929108,199.45101928710938,0.36685997247695923,0.0247480794341294,0.510052502155304,231.0,231,43.473087310791016,841.3248175182482,-0.04688096418976784,59.847777209688594,41.372957037117274,1.0,191.0886688232422,0.18242070078849792,231000,0.5678160786628723,-12.44754944085582,200.82003784179688,142.42630004882812,274.0,3694.456805229187,6.836967945098877
0.0,275.0,6.7198100090026855,27.029672245951794,0.018015163019299507,0.5812554359436035,-178.25445556640625,62.502422295291666,0.014589443802833557,0.019427500665187836,199.55340576171875,0.3670799434185028,0.02378241789989777,0.509526789188385,232.0,232,27.31285858154297,841.9018181818182,-0.046348802745342255,60.75344672943139,-424.59354690595063,1.0,166.4967803955078,0.18867987394332886,232000,0.5021301507949829,-10.484779864578053,200.7120819091797,142.7748565673828,275.0,3711.856140613556,7.1495256423950195
0.0,276.0,6.583641529083252,23.240146179599066,0.01804235763847828,0.5403581857681274,-177.2460174560547,62.51781246635724,-0.04137381911277771,-0.16255579888820648,198.54928588867188,0.36742740869522095,0.0247480794341294,0.5091784000396729,233.0,233,11.163226127624512,842.4746376811594,-0.045831553637981415,64.68009805240187,-241.4152622348958,1.0,158.75067138671875,0.21055077016353607,233000,0.4594893455505371,-8.847502198217962,199.81129455566406,143.03756713867188,276.0,3726.9378247261047,6.891465663909912
0.0,279.0,6.098148345947266,32.08658130620322,0.018034396693110466,0.5284803509712219,-177.08177185058594,62.55228045224744,-0.1130126342177391,-0.10755432397127151,197.45574951171875,0.36769217252731323,0.023313810312614223,0.509035587310791,234.0,234,60.384090423583984,837.7168458781362,-0.04572424665093422,80.72337171699905,128.90826551511412,1.0,208.7790985107422,0.23349732160568237,234000,0.4656611382961273,-8.279919878098237,198.7032470703125,143.18800354003906,279.0,3740.870809316635,6.330635070800781
0.0,281.0,6.140796661376953,28.7837298237696,0.01806682161986828,0.48902007937431335,-178.3590850830078,62.54423176721652,-0.007443062961101532,-0.08722664415836334,197.60946655273438,0.36775290966033936,0.02285443614607805,0.5100638270378113,235.0,235,32.94297790527344,834.1032028469751,-0.04525846987962723,78.0359039560264,302.9916724811802,1.0,215.4639434814453,0.16541756689548492,235000,0.4487594962120056,-7.895677395676873,198.72918701171875,143.30296325683594,281.0,3757.3408987522125,6.557943820953369
0.0,282.0,6.699655532836914,30.47305447463975,0.018060654401779175,0.3520718812942505,-176.84828186035156,62.540883124574876,-0.32941341400146484,-0.167594313621521,198.32627868652344,0.3675956428050995,0.023313810312614223,0.5106066465377808,236.0,236,63.42363739013672,834.6914893617021,-0.0455416776239872,58.91845484331779,478.4287076287472,1.0,219.0154571533203,0.1952192187309265,236000,0.35632482171058655,-14.040200571200794,199.58090209960938,143.52186584472656,282.0,3773.531619787216,6.798736572265625
0.0,283.0,6.287243843078613,23.809224521435837,0.018067587167024612,0.3736993670463562,-178.02325439453125,62.52471733478629,-0.13081014156341553,-0.2723621726036072,198.18106079101562,0.36745816469192505,0.02285443614607805,0.5113592147827148,237.0,237,14.850595474243164,835.2756183745583,-0.045828815549612045,57.96255844586887,-314.58418022983267,1.0,198.82350158691406,0.2078210860490799,237000,0.46986159682273865,-13.273409479518625,199.66506958007812,143.40628051757812,283.0,3790.5009427070618,6.542264938354492
0.0,284.0,6.723789215087891,25.921373192526495,0.018124178051948547,0.4388245940208435,-175.8708038330078,62.52060589367929,-0.21559984982013702,-0.21622346341609955,199.82394409179688,0.3673645853996277,0.0252455158307554,0.5129066109657288,238.0,238,39.77888870239258,835.8556338028169,-0.04498877003788948,39.846320203242605,147.2770154917963,1.0,197.04478454589844,0.19619064033031464,238000,0.4806044101715088,-18.514912231080576,201.28570556640625,143.1156463623047,284.0,3806.7449378967285,6.969641208648682
0.0,285.0,6.7426323890686035,17.31638435989712,0.01817007176578045,0.4485686421394348,-176.14039611816406,62.50992671613312,-0.23552216589450836,-0.2693209946155548,199.57815551757812,0.3672971725463867,0.0247480794341294,0.5133229494094849,239.0,239,29.166162490844727,836.4315789473684,-0.044195014983415604,21.50728267626026,-505.41775157981664,1.0,143.36087036132812,0.22106127440929413,239000,0.36240154504776,-23.559048296354373,200.75872802734375,143.13673400878906,285.0,3823.392740249634,6.879356384277344
