eval/episodes,obs_rms_std,eval/return_history,rollout/episodes,total/steps,rollout/actions_mean,reference_action_std,eval/return,rollout/Q_mean,param_noise_stddev,reference_perturbed_action_std,total/episodes,reference_Q_mean,reference_actor_Q_mean,train/loss_critic,rollout/return,obs_rms_mean,train/loss_actor,ret_rms_mean,total/epochs,reference_action_mean,reference_perturbed_action_mean,rollout/episode_steps,total/steps_per_second,ret_rms_std,total/duration,reference_actor_Q_std,train/param_noise_distance,rollout/actions_std,eval/Q,reference_Q_std,rollout/return_history
508.0,2.166477680206299,860.4684997834089,508.0,508000,0.18641312420368195,0.6726368069648743,1213.607777381453,121.24510955810547,0.02960235274322695,0.6727608442306519,508.0,168.747314453125,170.1458740234375,1.7388499975204468,494.8915719997097,0.17040418088436127,-177.98062133789062,0.0,508,0.28539320826530457,0.2408292442560196,1000.0,87.45601819768464,1.0,5808.633990764618,55.423828125,0.21732893586158752,0.6713666915893555,197.5428466796875,55.149864196777344,748.3174322025382
509.0,2.166072368621826,860.8736113990013,509.0,509000,0.18607790768146515,0.719620943069458,1056.2676071689168,121.39427947998047,0.02960235274322695,0.7218329310417175,509.0,169.42276000976562,170.7657470703125,15.097212791442871,496.0813658406548,0.17030946910381317,-180.38938903808594,0.0,509,0.26245442032814026,0.15414521098136902,1000.0,87.45281837741656,1.0,5820.281260728836,55.836944580078125,0.22699077427387238,0.6712880730628967,197.2366485595703,55.511592864990234,756.1053139714828
510.0,2.1657192707061768,867.6277000922647,510.0,510000,0.18543682992458344,0.7272404432296753,1421.5351643515926,121.54574584960938,0.028447279136688073,0.7356329560279846,510.0,170.2399139404297,171.74252319335938,26.097089767456055,497.6482060357598,0.1702742725610733,-179.18148803710938,0.0,510,0.3242468535900116,0.32150229811668396,1000.0,87.45007423580469,1.0,5831.898994445801,56.31717300415039,0.20616573095321655,0.6714679598808289,199.46926879882812,55.95256423950195,758.8701121957554
511.0,2.1652863025665283,863.748620445743,511.0,511000,0.1853126585483551,0.7403907179832458,429.9518684704367,121.69638061523438,0.028447279136688073,0.7526043057441711,511.0,170.83489990234375,172.30984497070312,48.393558502197266,499.07240966194763,0.17026221752166748,-179.82113647460938,0.0,511,0.2627588212490082,0.2212028056383133,1000.0,87.44567626336233,1.0,5843.627973794937,56.76739501953125,0.24058353900909424,0.6714547276496887,195.99485778808594,56.38553237915039,763.9974928818561
512.0,2.164792537689209,865.9415857412141,512.0,512000,0.1849183887243271,0.7935037016868591,869.9653237511948,121.84783935546875,0.029019069447335507,0.779967725276947,512.0,171.75955200195312,173.44386291503906,14.028690338134766,499.8782290445699,0.17015695571899414,-181.79541015625,0.0,512,0.21988017857074738,0.2277931421995163,1000.0,87.4426508092554,1.0,5855.266226053238,56.59459686279297,0.1981821209192276,0.6715288758277893,199.61563110351562,56.36723327636719,766.1834594525594
513.0,2.1639413833618164,879.572677170907,513.0,513000,0.18463964760303497,0.7908338308334351,1481.3192581425317,122.00025939941406,0.02788675535407124,0.8105907440185547,513.0,172.65667724609375,174.45285034179688,14.272194862365723,500.91807812456733,0.17005407810211182,-181.53724670410156,0.0,513,0.21251408755779266,0.1892869621515274,1000.0,87.44030229694955,1.0,5866.859863519669,56.76137924194336,0.2725823223590851,0.6715582013130188,202.3532257080078,56.349300384521484,769.6181998136262
514.0,2.1639912128448486,882.9528510058815,514.0,514000,0.18426890671253204,0.8201099038124084,1313.815591363498,122.15771484375,0.026798623766663403,0.7961363792419434,514.0,173.78488159179688,175.64447021484375,41.696746826171875,502.80977089051765,0.17010366916656494,-182.4385986328125,0.0,514,0.11808302998542786,0.18629540503025055,1000.0,87.43773700329669,1.0,5878.46869802475,57.37609100341797,0.21658004820346832,0.671521782875061,202.4356689453125,56.99591064453125,784.1482258648922
515.0,2.1645281314849854,889.332048907372,515.0,515000,0.18366116285324097,0.7960052490234375,1280.3738644643277,122.31529235839844,0.026798623766663403,0.8209121227264404,515.0,175.97564697265625,177.8464813232422,74.01713562011719,504.3523672576396,0.17009219527244568,-183.40785217285156,0.0,515,0.17690883576869965,0.13178014755249023,1000.0,87.43514393091276,1.0,5890.080085039139,58.24635696411133,0.1648532748222351,0.6716169714927673,203.17527770996094,57.87310028076172,789.3638220421672
516.0,2.1644084453582764,889.7473445145498,516.0,516000,0.1830364316701889,0.7494482398033142,993.677595294554,122.4669189453125,0.02788675535407124,0.7059968709945679,516.0,176.48892211914062,177.85037231445312,27.439058303833008,504.9344729287925,0.16998939216136932,-185.05308532714844,0.0,516,0.22552664577960968,0.25629928708076477,1000.0,87.4326561966188,1.0,5901.685050487518,58.97776794433594,0.2315823882818222,0.6717348098754883,203.53204345703125,58.82072830200195,800.297401977926
517.0,2.1631131172180176,894.8058746373573,517.0,517000,0.1832011193037033,0.7111544609069824,1465.7870566775869,122.6156005859375,0.029019069447335507,0.6563521027565002,517.0,176.26937866210938,177.84371948242188,29.363941192626953,503.35910092204176,0.16962625086307526,-184.67401123046875,0.0,517,0.26107051968574524,0.3752466142177582,1000.0,87.42899138879659,1.0,5913.370288133621,60.19930648803711,0.19529637694358826,0.6719040274620056,206.0567169189453,60.37678146362305,788.385710724073
