rollout/episodes,reference_actor_Q_mean,eval/Q,eval/episodes,total/steps,total/episodes,reference_action_std,total/duration,reference_action_mean,train/loss_critic,rollout/actions_mean,obs_rms_mean,rollout/episode_steps,reference_Q_std,rollout/Q_mean,eval/return,rollout/return,total/epochs,train/param_noise_distance,reference_actor_Q_std,rollout/actions_std,obs_rms_std,train/loss_actor,eval/return_history,rollout/return_history,total/steps_per_second,reference_Q_mean,ret_rms_mean,ret_rms_std
511.0,418.71728515625,475.7640075683594,511.0,511000,511.0,0.8668694496154785,9306.545066833496,0.07928955554962158,179.19557189941406,0.023365553468465805,0.08617573976516724,1000.0,19.086288452148438,331.82403564453125,2696.3395917253806,1462.6610963681076,511,0.0,18.573406219482422,0.6773534417152405,2.4833984375,-456.01312255859375,2440.392520971162,2118.519123607209,54.90759420712343,416.64398193359375,0.0,1.0
512.0,419.3785705566406,478.0733642578125,512.0,512000,512.0,0.8453895449638367,9325.06906247139,0.10165756195783615,139.75704956054688,0.023288464173674583,0.08625847101211548,1000.0,21.600595474243164,332.1049499511719,2911.833234227132,1464.6685444596737,512,0.0,21.46949005126953,0.6774510145187378,2.484182834625244,-457.59527587890625,2442.8740831107684,2119.3549569812176,54.90575957882573,416.4379577636719,0.0,1.0
513.0,421.6117858886719,477.5400390625,513.0,513000,513.0,0.8469884395599365,9343.48702287674,0.025061532855033875,182.08970642089844,0.023554649204015732,0.08638616651296616,1000.0,21.816171646118164,332.3867492675781,2590.4701493301973,1466.727427281329,513,0.0,22.046443939208984,0.6775013208389282,2.485004425048828,-459.13836669921875,2441.3190041314924,2121.526665940204,54.90455530616811,419.3621826171875,0.0,1.0
514.0,420.44085693359375,476.868896484375,514.0,514000,514.0,0.8906430602073669,9361.92379784584,0.06165243312716484,322.2583312988281,0.023474417626857758,0.08644372224807739,1000.0,23.35230255126953,332.6610412597656,2765.3338489113203,1467.5042328999612,514,0.0,24.230619430541992,0.6777334213256836,2.4852986335754395,-458.4051513671875,2440.0102495654583,2117.796430979138,54.90324543319508,417.90740966796875,0.0,1.0
515.0,418.8468017578125,476.543212890625,515.0,515000,515.0,0.8320146203041077,9380.403398513794,-0.0002857657673303038,49.58912658691406,0.023734748363494873,0.08656703680753708,1000.0,26.033466339111328,332.9378967285156,2487.010303770134,1469.1809046934443,515,0.0,26.118968963623047,0.6777453422546387,2.4859070777893066,-459.2066650390625,2441.3760864508845,2115.0874839517655,54.901690057550745,415.87542724609375,0.0,1.0
516.0,414.01806640625,475.9898376464844,516.0,516000,516.0,0.7724615335464478,9398.893817186356,0.04943333566188812,158.8388671875,0.02378067746758461,0.08662013709545135,1000.0,28.283065795898438,333.21466064453125,2358.519748879513,1470.856664303379,516,0.0,29.563257217407227,0.6778267621994019,2.4868764877319336,-458.3273010253906,2436.820893986278,2133.150019326902,54.90007760875729,411.0740966796875,0.0,1.0
517.0,415.51934814453125,477.43939208984375,517.0,517000,517.0,0.7193049192428589,9417.446057319641,0.06421641260385513,179.86900329589844,0.024140827357769012,0.08675726503133774,1000.0,27.956666946411133,333.3497314453125,2698.896937047234,1471.1028813595822,517,0.0,27.325895309448242,0.678137481212616,2.487417221069336,-458.1000671386719,2434.9914123511676,2124.788387821178,54.89811110711545,413.9397888183594,0.0,1.0
518.0,416.3290100097656,478.2807922363281,518.0,518000,518.0,0.7273305058479309,9435.966892957687,0.0310483667999506,151.0165557861328,0.024299941956996918,0.08685582131147385,1000.0,28.111244201660156,333.6221618652344,2928.62118959718,1472.8689482042473,518,0.0,27.833524703979492,0.6781985759735107,2.4882843494415283,-459.6646423339844,2439.489221175577,2129.1224111056135,54.896335041891376,412.8658142089844,0.0,1.0
519.0,415.4625244140625,477.8890075683594,519.0,519000,519.0,0.687312662601471,9454.505021333694,0.1713077872991562,170.65431213378906,0.024343466386198997,0.08691829442977905,1000.0,28.07819938659668,333.898193359375,2744.0807555132383,1474.787285402799,519,0.0,27.45380401611328,0.6784048080444336,2.4892420768737793,-458.8043212890625,2444.3809576170024,2133.0784981502056,54.89446553033694,412.54400634765625,0.0,1.0
520.0,420.1152038574219,477.244384765625,520.0,520000,520.0,0.7369828224182129,9473.092214345932,0.22966940701007843,216.8276824951172,0.024335986003279686,0.08697034418582916,1000.0,25.507795333862305,334.1741638183594,2989.986416993379,1476.6189766128614,520,0.0,25.446544647216797,0.678496778011322,2.4899399280548096,-460.1865539550781,2447.9149489192846,2135.681927904252,54.89231902678183,417.2047424316406,0.0,1.0
521.0,420.1013488769531,476.9690856933594,521.0,521000,521.0,0.7598671913146973,9491.676934957504,0.22319291532039642,199.2668914794922,0.02412123791873455,0.08699169754981995,1000.0,27.938661575317383,334.44476318359375,2334.488837069502,1478.1677678470119,521,0.0,27.456829071044922,0.6785450577735901,2.490323543548584,-459.49664306640625,2445.2903101009,2133.824121777659,54.89019522790286,416.4841613769531,0.0,1.0
522.0,423.2900390625,478.472412109375,522.0,522000,522.0,0.7538914084434509,9510.140232801437,0.19167637825012207,211.4629364013672,0.02445523999631405,0.08714906126260757,1000.0,26.539674758911133,334.71856689453125,2780.661872913324,1479.9666445030548,522,0.0,26.0596923828125,0.678728461265564,2.491079092025757,-460.74053955078125,2449.8736856486453,2136.9324892053646,54.88878052497787,418.3448181152344,0.0,1.0
523.0,422.4591369628906,477.489990234375,523.0,523000,523.0,0.821832001209259,9528.542694091797,0.14151401817798615,115.73269653320312,0.024579549208283424,0.08721326291561127,1000.0,24.77240562438965,334.9905090332031,2458.0565778741807,1481.6604155185842,523,0.0,24.959022521972656,0.6788638234138489,2.49184250831604,-460.5635986328125,2448.548923808764,2138.638102950137,54.88772174199186,418.86712646484375,0.0,1.0
524.0,421.6809997558594,475.8674011230469,524.0,524000,524.0,0.7215562462806702,9547.064149856567,0.06671888381242752,289.20074462890625,0.02461601048707962,0.08723676204681396,1000.0,26.55830192565918,335.24993896484375,2325.503937974822,1482.1904462376717,524,0.0,24.955549240112305,0.6788725852966309,2.492145299911499,-458.5466003417969,2442.3308849579826,2134.019518866971,54.88598293412247,417.2508850097656,0.0,1.0
525.0,422.4133605957031,476.56573486328125,525.0,525000,525.0,0.7217473983764648,9565.595552921295,0.16584841907024384,173.9965057373047,0.024652965366840363,0.08731816709041595,1000.0,25.425323486328125,335.5182800292969,2451.3658667048303,1484.0578192364496,525,0.0,23.905256271362305,0.6788965463638306,2.4927978515625,-459.3480529785156,2441.054018600832,2137.4544464551755,54.884193785473926,418.1571960449219,0.0,1.0
526.0,422.2532958984375,474.5961608886719,526.0,526000,526.0,0.6567820310592651,9584.239941596985,0.055067237466573715,256.4769287109375,0.02476745843887329,0.08742168545722961,1000.0,25.257389068603516,335.7848205566406,2482.688736068188,1486.0612749954682,526,0.0,24.081283569335938,0.6790087819099426,2.4937515258789062,-458.091064453125,2438.6261803852713,2141.702004959493,54.8817645640406,419.086669921875,0.0,1.0
527.0,421.49688720703125,474.41046142578125,527.0,527000,527.0,0.7362801432609558,9602.735055923462,0.03699776157736778,148.99212646484375,0.02510147914290428,0.08749531209468842,1000.0,24.090940475463867,336.0492858886719,2576.7196211596824,1487.4944724085997,527,0.0,24.084957122802734,0.6791917681694031,2.4940712451934814,-459.36395263671875,2437.290964736189,2138.406056618977,54.880197873929596,419.5531005859375,0.0,1.0
528.0,424.3206481933594,474.324462890625,528.0,528000,528.0,0.7524938583374023,9621.224494457245,0.06922246515750885,152.6349334716797,0.025351358577609062,0.08758826553821564,1000.0,23.898406982421875,336.3075256347656,2395.864334737963,1488.6925816012258,528,0.0,24.339569091796875,0.6792767643928528,2.4947614669799805,-457.8919677734375,2436.6408210211953,2138.9513627308606,54.87866958142168,421.89013671875,0.0,1.0
529.0,427.3521728515625,474.5697021484375,529.0,529000,529.0,0.7877330183982849,9639.799478530884,-0.06565184146165848,119.12366485595703,0.025497514754533768,0.08766452968120575,1000.0,21.16912269592285,336.5674743652344,2434.496305209851,1490.163169749137,529,0.0,21.314558029174805,0.679307222366333,2.4949517250061035,-458.27069091796875,2436.5194555948847,2139.191121022793,54.8766601606344,424.87713623046875,0.0,1.0
530.0,424.2940368652344,475.135009765625,530.0,530000,530.0,0.8087417483329773,9658.298175573349,-0.06255094707012177,247.90399169921875,0.025673883035779,0.08774980902671814,1000.0,22.858417510986328,336.8276672363281,2495.418449994331,1491.8914172615118,530,0.0,22.928625106811523,0.6793835163116455,2.49556565284729,-457.69921875,2437.368738525083,2140.0873525484885,54.87509190184402,422.8074951171875,0.0,1.0
531.0,422.9071044921875,474.5943908691406,531.0,531000,531.0,0.7935817837715149,9676.937242507935,-0.0004987120628356934,219.35470581054688,0.02594117633998394,0.08782477676868439,1000.0,22.35074234008789,337.0856018066406,2351.3257364792526,1493.3871421159824,531,0.0,22.387956619262695,0.6795269250869751,2.4960598945617676,-457.3007507324219,2434.7211450051573,2140.1430024861565,54.87273366489073,421.6554870605469,0.0,1.0
532.0,419.5713195800781,474.2862854003906,532.0,532000,532.0,0.7468148469924927,9695.505938768387,0.017395244911313057,283.6505126953125,0.02623278833925724,0.08788561075925827,1000.0,26.597806930541992,337.3266296386719,2674.91929114464,1493.7755902400324,532,0.0,24.02301788330078,0.6796637177467346,2.496694803237915,-456.7318420410156,2435.4775177732445,2135.81300790824,54.87078274819556,414.84405517578125,0.0,1.0
533.0,421.29815673828125,472.2698974609375,533.0,533000,533.0,0.8492498397827148,9714.004035234451,-0.1105378270149231,220.91041564941406,0.026365820318460464,0.08793982863426208,1000.0,22.951372146606445,337.57659912109375,2648.0922588049525,1495.212175734478,533,0.0,23.16643524169922,0.6798016428947449,2.497204065322876,-454.8247375488281,2439.2900761391656,2135.4589210553704,54.8692380677126,418.5274658203125,0.0,1.0
534.0,420.862060546875,473.01409912109375,534.0,534000,534.0,0.8087340593338013,9732.575646877289,-0.0325339213013649,145.36602783203125,0.02622201479971409,0.08793143928050995,1000.0,20.650712966918945,337.8232421875,2456.221466708853,1496.3271648631826,534,0.0,21.076784133911133,0.6798508167266846,2.49782133102417,-456.3171081542969,2441.248165836993,2135.5141865748783,54.86728481492303,418.95172119140625,0.0,1.0
535.0,422.29095458984375,473.7643127441406,535.0,535000,535.0,0.7429236173629761,9751.123283147812,0.0909564420580864,248.1746063232422,0.02631123922765255,0.08797737956047058,1000.0,21.001598358154297,338.0740051269531,2692.5775696319806,1497.719486263747,535,0.0,20.46004867553711,0.679902195930481,2.498137950897217,-455.01934814453125,2448.4082020131113,2136.781635788909,54.86547390130974,419.71722412109375,0.0,1.0
536.0,422.4055480957031,473.3147888183594,536.0,536000,536.0,0.7334527373313904,9769.641592741013,0.017000874504446983,242.87313842773438,0.026475954800844193,0.08804042637348175,1000.0,20.92452621459961,338.3213806152344,2565.0303481200162,1498.9798854477579,536,0.0,20.427688598632812,0.6798610091209412,2.498129367828369,-455.1478576660156,2452.305319789587,2137.6710621673374,54.86383455440739,418.84033203125,0.0,1.0
537.0,423.3922119140625,473.55859375,537.0,537000,537.0,0.7851231694221497,9788.189589500427,0.0012273999163880944,284.52728271484375,0.026248086243867874,0.08804669231176376,1000.0,20.260690689086914,338.5697326660156,2693.8045529809033,1500.3079632434294,537,0.0,19.027606964111328,0.6799459457397461,2.498832941055298,-455.4851989746094,2454.663483638607,2136.7818326832585,54.86203501575285,419.2042541503906,0.0,1.0
538.0,424.4157409667969,474.1850891113281,538.0,538000,538.0,0.6907961368560791,9806.976900577545,0.15502719581127167,146.9254150390625,0.026301410049200058,0.08810208737850189,1000.0,19.575130462646484,338.8193054199219,2455.4293423918034,1501.7360783506253,538,0.0,19.175899505615234,0.6800965666770935,2.499418020248413,-454.73760986328125,2456.9816152665594,2137.195195638428,54.858903559599135,421.87457275390625,0.0,1.0
539.0,423.9981689453125,473.8265075683594,539.0,539000,539.0,0.7883577942848206,9825.720029115677,0.17749625444412231,309.6718444824219,0.026516951620578766,0.08818178623914719,1000.0,18.3125,339.06787109375,2678.8479825018817,1503.1713972293296,539,0.0,18.46930503845215,0.6801242828369141,2.499850273132324,-456.9676818847656,2457.921677918045,2136.4254802299947,54.85603074409097,421.2615051269531,0.0,1.0
540.0,424.2147216796875,472.83856201171875,540.0,540000,540.0,0.8147438764572144,9844.405211925507,-0.06453398615121841,220.1185760498047,0.02678290382027626,0.08830816298723221,1000.0,19.33526039123535,339.3105773925781,2427.85350225165,1504.418897727879,540,0.0,19.485734939575195,0.6802532076835632,2.5004470348358154,-456.0079040527344,2463.633105315674,2135.8147344693093,54.85349174227858,422.07635498046875,0.0,1.0
541.0,423.75970458984375,475.2528381347656,541.0,541000,541.0,0.7878356575965881,9862.967075824738,0.018187139183282852,80.43561553955078,0.02650958113372326,0.088295578956604,1000.0,21.890581130981445,339.5559387207031,2565.5610278806853,1505.3905905145893,541,0.0,21.13945770263672,0.6803240180015564,2.5012643337249756,-457.2384033203125,2465.4071251318755,2137.8411130911454,54.8516481745187,421.45281982421875,0.0,1.0
542.0,427.18292236328125,476.0546875,542.0,542000,542.0,0.8003498911857605,9881.592477560043,-0.06018082797527313,158.08486938476562,0.02663605660200119,0.0884229987859726,1000.0,19.858461380004883,339.80645751953125,2383.03481587209,1507.3128193835023,542,0.0,19.7847900390625,0.6803701519966125,2.5019168853759766,-459.2042541503906,2465.9567417817557,2140.626732456045,54.849458852995554,423.6738586425781,0.0,1.0
543.0,425.43780517578125,477.6498107910156,543.0,543000,543.0,0.7070074677467346,9900.122161149979,0.037168849259614944,230.25914001464844,0.026612497866153717,0.08847266435623169,1000.0,23.856971740722656,340.0568542480469,2891.84706678202,1508.5042432483115,543,0.0,23.804765701293945,0.6804511547088623,2.5022518634796143,-459.2127380371094,2471.36224125411,2141.436619439228,54.847808053403476,421.9866943359375,0.0,1.0
544.0,427.3092041015625,477.85430908203125,544.0,544000,544.0,0.6858023405075073,9918.586925268173,0.1178029254078865,180.01702880859375,0.026734722778201103,0.0886271670460701,1000.0,22.643285751342773,340.3108215332031,2896.945142561816,1510.970095976973,544,0.0,22.42696189880371,0.680439293384552,2.503077983856201,-460.60528564453125,2482.142304913965,2147.8554283611993,54.84652240271531,424.5039978027344,0.0,1.0
545.0,426.46051025390625,476.8866882324219,545.0,545000,545.0,0.7792770862579346,9937.112105369568,0.10741925239562988,151.49246215820312,0.026827920228242874,0.0887419804930687,1000.0,22.553009033203125,340.56121826171875,2328.2340017747692,1512.7670186929795,545,0.0,23.352046966552734,0.6804389953613281,2.503896713256836,-459.4771423339844,2482.833912543654,2152.274081580622,54.8449080800353,424.3726806640625,0.0,1.0
546.0,425.95611572265625,477.8124084472656,546.0,546000,546.0,0.758512020111084,9955.64497756958,0.0342690646648407,232.58349609375,0.026873096823692322,0.08874385058879852,1000.0,21.30603790283203,340.8043518066406,2550.8116321115986,1513.4123604830656,546,0.0,21.787845611572266,0.6804259419441223,2.5040080547332764,-460.128662109375,2486.671334950079,2150.9503503135893,54.843257391174284,423.92376708984375,0.0,1.0
547.0,426.20343017578125,477.0570068359375,547.0,547000,547.0,0.7849700450897217,9974.206427812576,0.005143333692103624,147.71011352539062,0.02668478712439537,0.08872594684362411,1000.0,22.73330307006836,341.04937744140625,2337.8913186538166,1514.3274059530047,547,0.0,22.34311294555664,0.6804928183555603,2.504210948944092,-460.51531982421875,2487.5176216360956,2152.0677641852176,54.84145570465815,424.01141357421875,0.0,1.0
548.0,424.69091796875,477.25390625,548.0,548000,548.0,0.7424529790878296,9992.780462741852,0.055518802255392075,221.90794372558594,0.026779016479849815,0.08885462582111359,1000.0,24.23596954345703,341.3006896972656,2376.498540162907,1516.380085523154,548,0.0,24.48587989807129,0.6806105971336365,2.5052504539489746,-460.1568298339844,2488.957505206227,2162.071367242101,54.83959164751209,421.4461975097656,0.0,1.0
549.0,425.4370422363281,479.95318603515625,549.0,549000,549.0,0.7234990000724792,10011.359762191772,0.1533113718032837,262.0379943847656,0.027018966153264046,0.08893085271120071,1000.0,21.913843154907227,341.5489807128906,2944.897641079416,1518.110402955008,549,0.0,21.85597801208496,0.6806843280792236,2.5062098503112793,-460.4349670410156,2496.428535857943,2166.712004203712,54.83770567044414,422.3868408203125,0.0,1.0
550.0,421.1478271484375,480.38238525390625,550.0,550000,550.0,0.7129310369491577,10030.029128789902,0.1669076681137085,133.15835571289062,0.02728998102247715,0.08907738327980042,1000.0,25.398473739624023,341.79833984375,2736.439144451732,1519.8251594541014,550,0.0,24.484615325927734,0.6807185411453247,2.506798505783081,-461.3035888671875,2500.4764210818394,2175.0307414406425,54.835334268501384,417.65032958984375,0.0,1.0
551.0,425.431396484375,480.2340393066406,551.0,551000,551.0,0.7318861484527588,10048.64610671997,0.2970045804977417,147.16000366210938,0.02747533842921257,0.08918002247810364,1000.0,21.400165557861328,342.04638671875,2371.0968793035063,1521.4564638137056,551,0.0,20.611431121826172,0.6808423399925232,2.5078985691070557,-461.25616455078125,2501.6711377564493,2178.529528963561,54.83325755014122,422.6147155761719,0.0,1.0
552.0,421.3450622558594,480.3944091796875,552.0,552000,552.0,0.6985769867897034,10067.22214436531,0.16803725063800812,232.43487548828125,0.027664704248309135,0.08928369730710983,1000.0,24.374629974365234,342.29412841796875,2624.06364676168,1522.7294217006074,552,0.0,24.46468162536621,0.6809121966362,2.508631467819214,-460.6138610839844,2506.331990516495,2177.992770992985,54.83141149407913,419.5899353027344,0.0,1.0
553.0,421.83544921875,481.0459899902344,553.0,553000,553.0,0.7439349293708801,10085.742191553116,0.0681421235203743,121.84363555908203,0.027945831418037415,0.08944695442914963,1000.0,23.46453857421875,342.54449462890625,2587.897732882272,1524.5279147277129,553,0.0,23.179574966430664,0.6810159087181091,2.5092437267303467,-462.16375732421875,2505.0738176308255,2183.183282481425,54.82987662158781,420.30987548828125,0.0,1.0
554.0,423.20611572265625,480.6709899902344,554.0,554000,554.0,0.8106762766838074,10104.22838640213,0.14274583756923676,160.732666015625,0.028081102296710014,0.08953633159399033,1000.0,24.57337188720703,342.7903137207031,2460.525846674006,1525.829124642857,554,0.0,24.961904525756836,0.6810629367828369,2.5097272396087646,-462.9429016113281,2506.640317390584,2182.7015860911797,54.82853106780041,421.49114990234375,0.0,1.0
555.0,424.592041015625,483.43670654296875,555.0,555000,555.0,0.7213786244392395,10122.789854049683,0.24958686530590057,183.14004516601562,0.028268467634916306,0.08966774493455887,1000.0,24.92030143737793,343.03948974609375,3024.293196365914,1527.8472985643064,555,0.0,23.426130294799805,0.6811711192131042,2.510215997695923,-463.69390869140625,2517.07172922584,2188.5909306278268,54.826782734995625,420.49798583984375,0.0,1.0
556.0,424.0208740234375,482.143798828125,556.0,556000,556.0,0.7827348113059998,10141.367784500122,0.11913683265447617,214.9684600830078,0.02841828763484955,0.08977961540222168,1000.0,23.569507598876953,343.2882080078125,2713.516933174452,1529.6530093333577,556,0.0,24.114524841308594,0.6812103390693665,2.5107951164245605,-462.0229797363281,2522.4080426841024,2193.099879708328,54.82495180283078,422.0367431640625,0.0,1.0
557.0,424.46722412109375,482.4420471191406,557.0,557000,557.0,0.8287357091903687,10159.88474202156,0.08728844672441483,240.58245849609375,0.028542716056108475,0.0898665338754654,1000.0,23.032915115356445,343.5333251953125,2908.767772535501,1531.1844512954574,557,0.0,24.823957443237305,0.681300699710846,2.511753559112549,-462.7173156738281,2527.314560361905,2194.304133415729,54.82345657881657,422.3591613769531,0.0,1.0
558.0,424.1977844238281,480.9737854003906,558.0,558000,558.0,0.7829907536506653,10178.468810796738,0.16727273166179657,86.1271743774414,0.028731906786561012,0.08998412638902664,1000.0,23.65543556213379,343.77447509765625,2608.9861494272127,1532.316695971316,558,0.0,23.20274543762207,0.68129563331604,2.511962413787842,-463.7054748535156,2530.633095994289,2193.107533612231,54.82160532909484,421.4813232421875,0.0,1.0
559.0,426.4205627441406,482.2344055175781,559.0,559000,559.0,0.7719217538833618,10197.056596755981,0.17754989862442017,187.3456268310547,0.028963711112737656,0.09007071703672409,1000.0,22.900564193725586,343.98834228515625,2739.761614214589,1532.5513267662718,559,0.0,23.640220642089844,0.6813803315162659,2.512367010116577,-463.44805908203125,2534.249639304973,2187.2241996953044,54.819740843434786,423.3987121582031,0.0,1.0
560.0,427.1199645996094,480.6741638183594,560.0,560000,560.0,0.7079034447669983,10215.739277124405,0.14670073986053467,178.15045166015625,0.028949802741408348,0.09009966254234314,1000.0,23.260536193847656,344.2315979003906,2550.856340632184,1533.94889863545,560,0.0,22.825197219848633,0.681463360786438,2.5128355026245117,-463.45745849609375,2535.213448815465,2185.943657367955,54.817373937291066,424.7813415527344,0.0,1.0
561.0,430.18035888671875,480.5003967285156,561.0,561000,561.0,0.7638570070266724,10234.436386823654,-0.014479164965450764,266.863037109375,0.02932949922978878,0.09027207642793655,1000.0,21.99656105041504,344.4751281738281,2715.9862515434274,1535.9445620909783,561,0.0,21.15268325805664,0.6815823912620544,2.5135107040405273,-463.7037048339844,2539.8854032288077,2190.181463461447,54.814938389988974,426.07171630859375,0.0,1.0
562.0,433.2703857421875,480.2969970703125,562.0,562000,562.0,0.8088453412055969,10252.977135896683,-0.11578343063592911,397.07952880859375,0.029389897361397743,0.09035087376832962,1000.0,18.70185661315918,344.71759033203125,2599.041308047634,1537.872007608729,562,0.0,17.458526611328125,0.6816321611404419,2.5141236782073975,-464.32562255859375,2539.9093377068293,2196.1772531652714,54.813347630746456,428.9052429199219,0.0,1.0
563.0,435.5158386230469,480.9708557128906,563.0,563000,563.0,0.7375436425209045,10271.578731775284,0.023317808285355568,256.3764343261719,0.02995225600898266,0.09055906534194946,1000.0,18.460119247436523,344.95684814453125,2804.7840665999693,1539.5994334918953,563,0.0,17.18548011779785,0.6817394495010376,2.51440167427063,-463.0756530761719,2543.680301295433,2196.2851695382783,54.811437920282984,430.3472595214844,0.0,1.0
564.0,437.57684326171875,482.0321960449219,564.0,564000,564.0,0.8080143332481384,10290.08999657631,-0.004029823932796717,259.9970397949219,0.03003486804664135,0.09069519490003586,1000.0,15.958074569702148,345.1981201171875,2821.4374463511913,1541.5999443250166,564,0.0,16.130752563476562,0.6817859411239624,2.514914035797119,-464.0893249511719,2544.536194019699,2199.5723774009803,54.810016257161266,433.79425048828125,0.0,1.0
565.0,435.902099609375,480.5277099609375,565.0,565000,565.0,0.7704834342002869,10308.595712661743,-0.14238351583480835,172.34054565429688,0.030032401904463768,0.09073498100042343,1000.0,18.9226131439209,345.43597412109375,2422.5838511451557,1542.7788827914876,565,0.0,18.949356079101562,0.6818242073059082,2.5153377056121826,-463.7118835449219,2543.5038756105137,2198.40315572634,54.80862920116532,431.92877197265625,0.0,1.0
566.0,435.67694091796875,480.8695068359375,566.0,566000,566.0,0.7664975523948669,10327.13542842865,-0.016340458765625954,193.44781494140625,0.03013070486485958,0.09080804884433746,1000.0,19.255638122558594,345.6731262207031,2377.818145941063,1544.1458108276438,566,0.0,19.040956497192383,0.6819162368774414,2.516145706176758,-464.2876892089844,2542.1534855435098,2198.6997924708876,54.80706667619649,432.9061279296875,0.0,1.0
567.0,434.5087890625,481.8103942871094,567.0,567000,567.0,0.7638772130012512,10345.711748123169,0.0697852149605751,13.732155799865723,0.030276605859398842,0.09087904542684555,1000.0,19.25650978088379,345.9099426269531,2396.4055703612876,1545.3149534717784,567,0.0,18.770156860351562,0.6819716691970825,2.516540765762329,-464.4150085449219,2542.7144298355793,2205.9697663203137,54.805315845268964,432.1275329589844,0.0,1.0
568.0,435.65435791015625,480.4201965332031,568.0,568000,568.0,0.7614163160324097,10364.2867705822,0.10878565907478333,114.34815216064453,0.030403943732380867,0.09093664586544037,1000.0,18.48508071899414,346.1468200683594,2353.9036708470812,1546.5456370966015,568,0.0,17.951339721679688,0.6820510625839233,2.5169732570648193,-465.47332763671875,2543.220169175469,2207.3602675130605,54.80357814994089,432.62255859375,0.0,1.0
569.0,434.10467529296875,481.580810546875,569.0,569000,569.0,0.8119059205055237,10383.042991638184,0.025693247094750404,184.53858947753906,0.030698513612151146,0.09100771695375443,1000.0,16.93070411682129,346.3825378417969,2496.799293821129,1547.7923118810445,569,0.0,17.070186614990234,0.6821549534797668,2.517526388168335,-464.46136474609375,2553.400057782801,2210.858928698537,54.800890303375894,432.7463073730469,0.0,1.0
570.0,430.80059814453125,481.819091796875,570.0,570000,570.0,0.719891369342804,10402.032941818237,0.06924975663423538,136.0670928955078,0.030857758596539497,0.09110905230045319,1000.0,21.57155418395996,346.6138610839844,2668.8754366119156,1549.1323021082078,570,0.0,21.374238967895508,0.6823092103004456,2.5181174278259277,-464.13128662109375,2570.4755619101234,2215.7512119038606,54.79698085827885,428.4659729003906,0.0,1.0
571.0,426.1393737792969,482.1528625488281,571.0,571000,571.0,0.7945144176483154,10421.084535121918,0.0996255874633789,294.12774658203125,0.030951673164963722,0.0911535993218422,1000.0,22.395986557006836,346.8457946777344,2782.4507626312165,1550.0858502715896,571,0.0,22.966215133666992,0.682331919670105,2.518357992172241,-462.3963928222656,2573.9676398141128,2239.7710707673086,54.79276154756956,425.4802551269531,0.0,1.0
572.0,427.5058288574219,482.0069885253906,572.0,572000,572.0,0.7815702557563782,10440.121273040771,0.1313476264476776,241.88182067871094,0.03114163875579834,0.0912143662571907,1000.0,21.03012466430664,347.0731506347656,2741.852467686812,1550.7871210467138,572,0.0,20.48842430114746,0.6823528409004211,2.5186009407043457,-461.9628601074219,2578.0870869597825,2239.064980440335,54.78863559536031,424.90997314453125,0.0,1.0
573.0,423.9552917480469,479.79705810546875,573.0,573000,573.0,0.8061370253562927,10458.902913331985,0.15699785947799683,316.04058837890625,0.031157713383436203,0.0912589430809021,1000.0,22.84441566467285,347.3062438964844,2215.2633277541154,1551.9911639318593,573,0.0,23.63129997253418,0.6823740601539612,2.518886089324951,-463.1726989746094,2575.8101654074753,2238.281287512228,54.78586088313294,422.82147216796875,0.0,1.0
574.0,421.6611633300781,482.6979064941406,574.0,574000,574.0,0.7508179545402527,10477.488007307053,0.2201821357011795,235.5025177001953,0.03148980438709259,0.09139658510684967,1000.0,25.574766159057617,347.5406494140625,2502.057450571178,1553.423007974413,574,0.0,25.558351516723633,0.6824893951416016,2.5193049907684326,-462.9464416503906,2576.7310931370394,2238.5545591515443,54.78412378994751,419.7626953125,0.0,1.0
575.0,421.4093322753906,480.8822937011719,575.0,575000,575.0,0.7647865414619446,10496.038033008575,0.01988925226032734,255.79812622070312,0.031558841466903687,0.09145957231521606,1000.0,24.888017654418945,347.7721862792969,2415.1776692916455,1554.6134886249483,575,0.0,25.146230697631836,0.6825402975082397,2.519866943359375,-464.6797790527344,2575.9597086654626,2238.4784808183244,54.78257588165222,419.9756164550781,0.0,1.0
576.0,423.8338317871094,445.9239501953125,576.0,576000,576.0,0.6854225993156433,10514.63132596016,0.14331954717636108,257.6973571777344,0.031649645417928696,0.09152425080537796,1000.0,25.934864044189453,347.9955139160156,2580.5583551616455,1555.8120713614492,576,0.0,24.856840133666992,0.6825783848762512,2.5205259323120117,-465.3490295410156,2574.7753708462637,2248.08642506003,54.78080801348512,421.2357177734375,0.0,1.0
577.0,428.1163330078125,481.88848876953125,577.0,577000,577.0,0.690657913684845,10533.219030618668,0.3485287129878998,285.557373046875,0.03167152777314186,0.0916575938463211,1000.0,23.593650817871094,348.22662353515625,2572.682783303385,1557.1954308441398,577,0.0,23.180133819580078,0.6826740503311157,2.521005868911743,-464.4028625488281,2576.8424039806505,2248.6046388103605,54.77907544908519,424.6378173828125,0.0,1.0
578.0,430.37530517578125,482.11279296875,578.0,578000,578.0,0.759345293045044,10551.867990255356,0.3191540837287903,152.7831573486328,0.03166459500789642,0.09168991446495056,1000.0,21.10896110534668,348.4470520019531,2546.9109646000225,1557.7941344620183,578,0.0,20.629501342773438,0.6826803684234619,2.521113634109497,-463.6852722167969,2579.7652117907996,2248.6371594760863,54.77703099904042,428.0810546875,0.0,1.0
