eval/episodes,ret_rms_mean,reference_actor_Q_std,train/loss_critic,rollout/episode_steps,total/duration,total/steps_per_second,reference_Q_std,rollout/actions_mean,total/epochs,rollout/episodes,rollout/actions_std,total/steps,reference_actor_Q_mean,ret_rms_std,eval/Q,rollout/return_history,rollout/return,train/loss_actor,reference_action_std,reference_action_mean,rollout/Q_mean,reference_Q_mean,obs_rms_mean,eval/return_history,eval/return,train/param_noise_distance,total/episodes,obs_rms_std
449.0,0.0,20.06430435180664,200.1024627685547,1000.0,8250.626073122025,54.42011260972091,20.40643310546875,-0.007003874517977238,449,449.0,0.6461536884307861,449000,402.72576904296875,1.0,474.3403625488281,1643.4634534289894,1203.4130000968737,-455.81072998046875,0.8087366819381714,-0.038430675864219666,370.52874755859375,399.3699951171875,0.07882046699523926,1959.4100088593311,2100.8848042493287,0.0,449.0,2.4145936965942383
450.0,0.0,20.614171981811523,213.8459930419922,1000.0,8269.613283634186,54.416087495961094,21.381126403808594,-0.00708287488669157,450,450.0,0.646184504032135,450000,403.379638671875,1.0,473.3775939941406,1642.2799255838825,1204.5245867456752,-455.30902099609375,0.7326970100402832,0.34379324316978455,370.73028564453125,400.555419921875,0.07888633012771606,1960.839849293074,2186.5264438971603,0.0,450.0,2.4149386882781982
451.0,0.0,21.241182327270508,317.3988952636719,1000.0,8288.599816083908,54.412085274625156,21.42411231994629,-0.0065980032086372375,451,451.0,0.6461828351020813,451000,403.085205078125,1.0,470.5137939453125,1650.189206082212,1206.392105253408,-455.08575439453125,0.7925952672958374,0.14433231949806213,370.95013427734375,399.50970458984375,0.07906968146562576,1963.2320560393107,2094.1134220097465,0.0,451.0,2.415113925933838
452.0,0.0,23.450551986694336,62.60604476928711,1000.0,8307.520260572433,54.40853417417422,22.930702209472656,-0.006670006085187197,452,452.0,0.6461289525032043,452000,401.17047119140625,1.0,471.97613525390625,1654.8859315827906,1208.2364599970444,-453.7138366699219,0.7814766764640808,0.05614009499549866,371.168212890625,398.18499755859375,0.07912873476743698,1966.6243653072418,2293.167709657636,0.0,452.0,2.4153542518615723
453.0,0.0,22.07184410095215,121.41273498535156,1000.0,8326.5090777874,54.404552468268676,22.574377059936523,-0.006305388640612364,453,453.0,0.646255373954773,453000,401.6541748046875,1.0,470.4141540527344,1658.1616233236346,1209.8960010930934,-453.2603759765625,0.7802540063858032,0.22327351570129395,371.3834533691406,398.88818359375,0.07922948896884918,1969.2975488604175,2197.032826390568,0.0,453.0,2.415803909301758
454.0,0.0,23.07413101196289,132.42303466796875,1000.0,8345.067192792892,54.403396582844906,22.975414276123047,-0.006042581517249346,454,454.0,0.6462945938110352,454000,401.2128601074219,1.0,470.62689208984375,1664.6365317624766,1211.5107071454584,-452.89886474609375,0.7779049277305603,0.1559794396162033,371.59271240234375,396.3243713378906,0.0793156549334526,1971.7320660294295,2241.149045955688,0.0,454.0,2.416304588317871
455.0,0.0,22.13789939880371,282.66534423828125,1000.0,8363.624149799347,54.40225335937842,22.24566078186035,-0.006169603671878576,455,455.0,0.6462836265563965,455000,404.50616455078125,1.0,469.5422058105469,1668.3299253900498,1213.0542304347462,-453.0087585449219,0.7913808226585388,0.2999410629272461,371.80279541015625,401.4385986328125,0.07931677997112274,1976.485537092395,2331.403998721169,0.0,455.0,2.4168732166290283
456.0,0.0,23.233646392822266,280.45831298828125,1000.0,8382.209578037262,54.40093041753494,24.06424331665039,-0.005891718436032534,456,456.0,0.6462676525115967,456000,402.0736083984375,1.0,468.5325012207031,1669.0267729519944,1213.830697169952,-452.8010559082031,0.7995805740356445,0.12645919620990753,371.9977111816406,399.3003234863281,0.07938142120838165,1980.404571754434,2215.6610820286805,0.0,456.0,2.4174489974975586
457.0,0.0,22.661569595336914,311.51177978515625,1000.0,8400.842900753021,54.39930318885456,26.499958038330078,-0.005579987540841103,457,457.0,0.646194577217102,457000,402.0745849609375,1.0,468.70989990234375,1671.9207246409017,1215.4087931794274,-452.0940246582031,0.8243633508682251,0.15931929647922516,372.20709228515625,398.6402282714844,0.07948392629623413,1985.8598678974618,2350.086900157737,0.0,457.0,2.4175097942352295
458.0,0.0,22.288440704345703,261.069091796875,1000.0,8419.423818826675,54.39802174774313,24.69893455505371,-0.005555174313485622,458,458.0,0.6462037563323975,458000,400.0649108886719,1.0,469.23419189453125,1675.263594240868,1216.751243435043,-451.1869201660156,0.8248515129089355,0.07752159237861633,372.4040222167969,396.8865966796875,0.07955730706453323,1990.8411834593303,2523.166067706962,0.0,458.0,2.418086528778076
459.0,0.0,22.27211570739746,155.43612670898438,1000.0,8438.04720401764,54.39647218155577,22.285015106201172,-0.005380756687372923,459,459.0,0.6462310552597046,459000,398.5801696777344,1.0,465.91363525390625,1677.9445271780519,1218.136083956883,-450.28851318359375,0.766218364238739,0.05743406340479851,372.6022033691406,396.55615234375,0.07958845049142838,1991.156203746955,2079.4747756601346,0.0,459.0,2.4191222190856934
460.0,0.0,24.174758911132812,113.73348999023438,1000.0,8456.632621526718,54.39517365683481,24.80487823486328,-0.005209462717175484,460,460.0,0.6463155746459961,460000,396.5050048828125,1.0,465.5675048828125,1682.368429077831,1219.274089664168,-449.58868408203125,0.7850604057312012,-0.04360133409500122,372.79925537109375,392.88641357421875,0.07964728027582169,1991.9300773091,2148.846051157758,0.0,460.0,2.4195022583007812
461.0,0.0,24.096044540405273,114.24810791015625,1000.0,8475.223214626312,54.39384761034005,25.11551856994629,-0.0048226420767605305,461,461.0,0.646344006061554,461000,394.0224914550781,1.0,466.56549072265625,1683.4633841886625,1220.212515506443,-449.32086181640625,0.7330653667449951,0.22046859562397003,372.99078369140625,390.28436279296875,0.0796891525387764,1995.4496717670734,2307.684376204417,0.0,461.0,2.4203295707702637
462.0,0.0,24.10082244873047,327.1515197753906,1000.0,8493.855922222137,54.392257677845436,27.886903762817383,-0.0047631291672587395,462,462.0,0.6463892459869385,462000,392.0086669921875,1.0,465.85980224609375,1681.477041390797,1221.3166486526068,-447.6532287597656,0.7477937340736389,0.17673933506011963,373.1822814941406,388.756103515625,0.07971511781215668,1999.3323564191724,2326.8271888933773,0.0,462.0,2.420797109603882
463.0,0.0,24.83798599243164,310.0556335449219,1000.0,8512.427166938782,54.39106742648383,27.42342758178711,-0.004759292118251324,463,463.0,0.6464596390724182,463000,391.8577880859375,1.0,466.61590576171875,1682.7080756642963,1222.7693524886947,-449.39141845703125,0.7592311501502991,0.22506487369537354,373.3746643066406,388.5912170410156,0.07977880537509918,2001.0765437059229,2172.276154014564,0.0,463.0,2.421069383621216
464.0,0.0,25.525413513183594,147.37586975097656,1000.0,8531.099905967712,54.38923528200868,27.39995765686035,-0.004458027891814709,464,464.0,0.6464265584945679,464000,391.77294921875,1.0,467.93560791015625,1684.4674485828748,1224.1852129026793,-450.2769470214844,0.8137334585189819,0.04534449800848961,373.5716247558594,387.6620178222656,0.07986854761838913,2003.3309412153417,2306.6555458044954,0.0,464.0,2.4210994243621826
465.0,0.0,23.715740203857422,261.9981689453125,1000.0,8549.737777471542,54.38763294299733,25.481914520263672,-0.004526006523519754,465,465.0,0.6463924646377563,465000,393.0672607421875,1.0,466.1568908691406,1685.5206325973625,1225.5122601789556,-449.29034423828125,0.7977378964424133,0.20472244918346405,373.7655029296875,389.81915283203125,0.07991106063127518,2004.8293281692552,2142.1978624195517,0.0,465.0,2.421128034591675
466.0,0.0,25.479978561401367,347.565185546875,1000.0,8568.410434007645,54.38581678469398,26.403722763061523,-0.004352428484708071,466,466.0,0.6464745402336121,466000,393.42431640625,1.0,466.21038818359375,1685.8667265448355,1226.875301020328,-449.6168212890625,0.8204339146614075,0.01699734665453434,373.959716796875,390.137451171875,0.07999510318040848,2006.2786107131187,2246.7616397303127,0.0,466.0,2.4212331771850586
467.0,0.0,25.495681762695312,218.78973388671875,1000.0,8587.139853954315,54.383649031283674,25.508543014526367,-0.004070686176419258,467,467.0,0.646480917930603,467000,393.9313659667969,1.0,468.5957946777344,1691.8865700567796,1228.915614609831,-450.3475341796875,0.7958078384399414,0.1825845092535019,374.15643310546875,390.61407470703125,0.0801142007112503,2010.0634093251167,2336.828265429339,0.0,467.0,2.4216549396514893
468.0,0.0,24.809043884277344,191.1788330078125,1000.0,8605.780111074448,54.382054149599846,26.683364868164062,-0.003818213939666748,468,468.0,0.6464667916297913,468000,392.8714599609375,1.0,466.5544128417969,1696.2821993600694,1231.1844483627576,-449.8135986328125,0.8293779492378235,0.1468033492565155,374.35479736328125,388.58251953125,0.0802592858672142,2014.573815903487,2299.0896081967653,0.0,468.0,2.422025442123413
469.0,0.0,26.31557273864746,246.00001525878906,1000.0,8624.39637851715,54.380617427122274,25.66901969909668,-0.00385492155328393,469,469.0,0.6465005874633789,469000,393.8502502441406,1.0,462.07269287109375,1688.1487698501296,1230.7518684682684,-449.8826599121094,0.8498972654342651,-0.013558964245021343,374.5324401855469,389.09735107421875,0.08023805171251297,2015.3282015388331,1935.5265735880087,0.0,469.0,2.4212160110473633
470.0,0.0,26.773944854736328,128.39474487304688,1000.0,8642.973299264908,54.37943445225891,28.521116256713867,-0.003648900194093585,470,470.0,0.6464083790779114,470000,396.02557373046875,1.0,467.35369873046875,1698.1469117118488,1232.7692342926662,-450.4127197265625,0.8231618404388428,0.05762551724910736,374.7262878417969,391.8486633300781,0.0803651213645935,2018.9960909982465,2362.073008138377,0.0,470.0,2.421741008758545
471.0,0.0,24.023401260375977,285.1498718261719,1000.0,8661.535713911057,54.3783476229902,25.726978302001953,-0.0035105086863040924,471,471.0,0.6462832093238831,471000,396.46136474609375,1.0,463.9314880371094,1703.2046887125048,1234.6248373484589,-449.6166076660156,0.8144047260284424,0.19835197925567627,374.9190673828125,393.6123962402344,0.08048229664564133,2019.8660797722239,2046.1282845465216,0.0,471.0,2.421748161315918
472.0,0.0,24.384553909301758,226.3965606689453,1000.0,8680.04765677452,54.37758162901536,28.94786262512207,-0.0031836426351219416,472,472.0,0.64634770154953,472000,396.8768615722656,1.0,460.7882385253906,1703.5359565790925,1236.4521343229271,-448.52410888671875,0.7490634918212891,0.18837802112102509,375.1059875488281,393.54998779296875,0.08063134551048279,2017.2199694729975,1698.008255302487,0.0,472.0,2.422010898590088
473.0,0.0,22.695297241210938,113.8540267944336,1000.0,8698.719231843948,54.37582101379467,27.489234924316406,-0.0029014546889811754,473,473.0,0.6464427709579468,473000,398.2886962890625,1.0,466.52398681640625,1706.7242029131087,1238.0028630750442,-449.97967529296875,0.7771456837654114,0.12177813053131104,375.29205322265625,394.04669189453125,0.08073926717042923,2022.2409098864407,2379.5187208332495,0.0,473.0,2.4224374294281006
474.0,0.0,22.518648147583008,178.9011688232422,1000.0,8717.368574142456,54.374206616201064,23.46222496032715,-0.002901289612054825,474,474.0,0.646452009677887,474000,398.35723876953125,1.0,445.3357849121094,1708.828714608277,1239.2063614842648,-449.5014953613281,0.7743166089057922,0.12243954092264175,375.4777526855469,395.00299072265625,0.08078324794769287,2022.1015736325835,1824.6192529235766,0.0,474.0,2.4230458736419678
475.0,0.0,23.215415954589844,288.924560546875,1000.0,8735.743681192398,54.37430599327797,24.121339797973633,-0.002954095136374235,475,475.0,0.646475076675415,475000,397.2463073730469,1.0,464.90460205078125,1711.5180039591419,1240.2076178047616,-449.3130187988281,0.7726672291755676,0.035938311368227005,375.6594543457031,394.7532043457031,0.08076143264770508,2023.5605921386887,2031.3055846094728,0.0,475.0,2.4235260486602783
476.0,0.0,25.171764373779297,70.41693878173828,1000.0,8754.290340185165,54.37333941450381,25.01767349243164,-0.0026266034692525864,476,476.0,0.6464200019836426,476000,398.60870361328125,1.0,467.69580078125,1708.0541281766411,1240.7920261981149,-451.0039978027344,0.7536540031433105,-0.11008790880441666,375.83612060546875,394.50543212890625,0.08078274875879288,2025.0473907713106,2162.8266131555965,0.0,476.0,2.4236361980438232
477.0,0.0,25.279117584228516,141.480224609375,1000.0,8772.793014764786,54.37264953102159,26.452960968017578,-0.0023823685478419065,477,477.0,0.6463356018066406,477000,398.63629150390625,1.0,466.44879150390625,1712.8317008288327,1241.8015599423923,-451.27520751953125,0.7831181883811951,0.049847234040498734,376.0190124511719,394.4805908203125,0.08081863820552826,2029.8078107035874,2187.6587151902377,0.0,477.0,2.423318386077881
478.0,0.0,23.822248458862305,183.3343963623047,1000.0,8791.348616838455,54.37163521015031,26.66617202758789,-0.0025855780113488436,478,478.0,0.6462995409965515,478000,399.19244384765625,1.0,465.4808044433594,1712.0096347669587,1242.69305043939,-450.72210693359375,0.8035346865653992,0.027585668489336967,376.1990661621094,395.1629943847656,0.0808127224445343,2033.6895129275615,1987.5605788306916,0.0,478.0,2.4234371185302734
479.0,0.0,22.765262603759766,253.92250061035156,1000.0,8809.978561878204,54.37016635576032,24.33342742919922,-0.0023382999934256077,479,479.0,0.6462599635124207,479000,397.0146484375,1.0,466.74664306640625,1714.2205361721901,1243.9205024281205,-451.1461181640625,0.7863767743110657,0.11282352358102798,376.378662109375,393.57574462890625,0.08085429668426514,2036.750728668838,2214.0170316441663,0.0,479.0,2.423737049102783
480.0,0.0,23.572097778320312,170.15731811523438,1000.0,8828.56710934639,54.368958637902466,25.08123779296875,-0.0021290758159011602,480,480.0,0.6462103128433228,480000,393.71990966796875,1.0,456.7539978027344,1718.434353542045,1245.2246974375003,-450.25640869140625,0.8223242163658142,0.1306598037481308,376.55242919921875,389.6566467285156,0.08091042935848236,2038.3876860204487,2012.6943328958598,0.0,480.0,2.4237804412841797
481.0,0.0,22.488754272460938,188.48599243164062,1000.0,8847.213418245316,54.36740104042812,23.670639038085938,-0.0019209118327125907,481,481.0,0.6462979912757874,481000,396.3551025390625,1.0,461.6733093261719,1716.3059485213596,1245.9136256552486,-449.84893798828125,0.8381544947624207,0.151094451546669,376.7226867675781,391.98077392578125,0.08100093901157379,2040.2966504209762,2123.320944932214,0.0,481.0,2.4235711097717285
482.0,0.0,22.064783096313477,276.80596923828125,1000.0,8865.852527141571,54.36589414547831,23.029050827026367,-0.0016823612386360765,482,482.0,0.6463657021522522,482000,396.5124816894531,1.0,422.0982971191406,1706.9813282837954,1245.164394337138,-448.64129638671875,0.8355035781860352,0.11225660890340805,376.87860107421875,393.28802490234375,0.08101563155651093,2035.57582153156,1475.8308214365604,0.0,482.0,2.4232325553894043
483.0,0.0,22.972206115722656,177.8484344482422,1000.0,8884.579854726791,54.363853766594644,23.354394912719727,-0.0013960005016997457,483,483.0,0.6464059352874756,483000,394.77130126953125,1.0,467.4429016113281,1705.4973951287443,1246.021055151832,-449.00408935546875,0.763374924659729,0.1450244039297104,377.0435791015625,391.56500244140625,0.08110658079385757,2043.085083122966,2599.4298337240584,0.0,483.0,2.423952102661133
484.0,0.0,24.14021873474121,242.8412322998047,1000.0,8903.2641351223,54.362084810073036,24.23324203491211,-0.0014334955485537648,484,484.0,0.6464431285858154,484000,396.98004150390625,1.0,465.8602600097656,1711.114528008505,1247.5473539558016,-448.84747314453125,0.7689636945724487,0.15549416840076447,377.2240295410156,393.41522216796875,0.08113741129636765,2047.2133048625258,2262.974440580737,0.0,484.0,2.424412727355957
485.0,0.0,24.69971466064453,193.56207275390625,1000.0,8921.863740205765,54.36083918367649,28.851486206054688,-0.001209033653140068,485,485.0,0.6463976502418518,485000,393.91815185546875,1.0,467.30224609375,1715.3113443803957,1248.595309468355,-449.0020751953125,0.7763469815254211,0.13183927536010742,377.39947509765625,389.699951171875,0.08117759227752686,2052.7239628721522,2323.6984717246837,0.0,485.0,2.4246912002563477
486.0,0.0,22.9473934173584,208.16624450683594,1000.0,8940.621836900711,54.358635100092,23.401151657104492,-0.0009697880013845861,486,486.0,0.646365761756897,486000,393.3561706542969,1.0,467.9411926269531,1719.548300171618,1250.0330911359156,-449.2979736328125,0.7660572528839111,0.12264865636825562,377.5721740722656,390.92803955078125,0.08130602538585663,2060.3047396319553,2543.2371718241866,0.0,486.0,2.4251439571380615
487.0,0.0,21.953632354736328,148.4943389892578,1000.0,8959.237835407257,54.35730236732382,23.315786361694336,-0.000722820870578289,487,487.0,0.6463063359260559,487000,394.41754150390625,1.0,467.45526123046875,1722.4548030933936,1251.7928719155395,-448.1431884765625,0.6809541583061218,0.4369540512561798,377.7505798339844,390.5849304199219,0.08140875399112701,2066.2167060759907,2651.169150263787,0.0,487.0,2.4253973960876465
488.0,0.0,22.392284393310547,116.19591522216797,1000.0,8977.813127279282,54.35622161895989,25.898181915283203,-0.0007416443550027907,488,488.0,0.6462326049804688,488000,394.6613464355469,1.0,465.3006896972656,1723.5617863332754,1252.9592506197805,-447.1240539550781,0.7281292080879211,0.16853606700897217,377.9224548339844,390.4944152832031,0.08141322433948517,2067.153826679877,2307.4060897044037,0.0,488.0,2.4254846572875977
489.0,0.0,24.234712600708008,110.46357727050781,1000.0,8996.392843484879,54.35511860224403,25.197301864624023,-0.0007192738703452051,489,489.0,0.6461926698684692,489000,391.22906494140625,1.0,463.3186950683594,1727.251945517351,1253.84850715786,-445.9178466796875,0.7422804832458496,0.1922532320022583,378.08563232421875,387.91314697265625,0.0814455971121788,2070.790987796419,2466.332165994281,0.0,489.0,2.4254069328308105
490.0,0.0,25.569679260253906,117.33727264404297,1000.0,9015.029131412506,54.35367904609589,25.349599838256836,-0.000564785092137754,490,490.0,0.6461993455886841,490000,389.9684753417969,1.0,463.9364013671875,1732.3419379077593,1255.6609093054915,-444.90167236328125,0.7938594222068787,-0.0738457664847374,378.25592041015625,386.478515625,0.08152633905410767,2075.7022430607017,2471.736259331652,0.0,490.0,2.4255452156066895
491.0,0.0,25.091129302978516,223.8783416748047,1000.0,9033.588857889175,54.352706075526335,24.771942138671875,-0.000366044114343822,491,491.0,0.6462305784225464,491000,389.03466796875,1.0,463.4825134277344,1736.582425139417,1257.467561887881,-444.0310974121094,0.7608888745307922,0.012202362529933453,378.4261474609375,385.53033447265625,0.08162002265453339,2082.5864481563426,2626.2933002344726,0.0,491.0,2.42545223236084
492.0,0.0,23.552335739135742,290.0217590332031,1000.0,9052.2233273983,54.35128831950788,24.974332809448242,-0.0001969904697034508,492,492.0,0.6462016701698303,492000,389.27593994140625,1.0,461.631591796875,1742.0499077989482,1257.9382464027,-444.8381652832031,0.7215023636817932,0.3303333818912506,378.5784606933594,385.57379150390625,0.08167943358421326,2086.1344202734253,2202.3329350462277,0.0,492.0,2.425292491912842
493.0,0.0,23.529502868652344,242.39315795898438,1000.0,9070.90737605095,54.34957932671883,29.355562210083008,-0.00014978519175201654,493,493.0,0.6461915969848633,493000,390.39227294921875,1.0,459.4435119628906,1747.2283484899435,1258.9725092167903,-445.47601318359375,0.7530678510665894,0.20068396627902985,378.73779296875,385.587890625,0.08171560615301132,2084.498969824848,1789.4516353049162,0.0,493.0,2.4252378940582275
494.0,0.0,23.816152572631836,112.57916259765625,1000.0,9089.52634048462,54.34826650974442,24.95421600341797,-5.182136010262184e-05,494,494.0,0.646146297454834,494000,393.34661865234375,1.0,464.1611633300781,1750.8734133890841,1260.1151676029328,-446.35272216796875,0.7754274010658264,0.1706601232290268,378.8974304199219,389.9148864746094,0.08177575469017029,2087.8152482892306,2302.0927389635845,0.0,494.0,2.425119161605835
495.0,0.0,24.48581314086914,180.2655792236328,1000.0,9108.0891122818,54.34729435535687,28.096778869628906,-0.00012326709111221135,495,495.0,0.6461306810379028,495000,393.1694641113281,1.0,467.04974365234375,1750.5986790914706,1261.1870994131764,-447.1723937988281,0.803986668586731,-3.858407217194326e-05,379.0602722167969,388.83514404296875,0.08176327496767044,2090.6845149542887,2355.684052105761,0.0,495.0,2.424997329711914
496.0,0.0,24.707265853881836,200.33721923828125,1000.0,9126.80565905571,54.34541048957953,30.61142921447754,1.8040927898255177e-05,496,496.0,0.646149218082428,496000,392.3020324707031,1.0,466.23870849609375,1751.3946243055889,1262.5546394478615,-447.783203125,0.8042237162590027,0.10349640995264053,379.228759765625,387.8971252441406,0.08183898031711578,2091.434761840169,2216.707519521716,0.0,496.0,2.4250946044921875
497.0,0.0,24.773038864135742,185.4302520751953,1000.0,9145.381151914597,54.344372502829195,27.191991806030273,0.00023722424521110952,497,497.0,0.6460942625999451,497000,391.99041748046875,1.0,468.15618896484375,1758.897843185222,1264.7225264699377,-448.69952392578125,0.7867369055747986,0.1667802333831787,379.4044189453125,388.10345458984375,0.08195236325263977,2095.6263056081343,2195.8118461133004,0.0,497.0,2.4253499507904053
498.0,0.0,26.750120162963867,88.60095977783203,1000.0,9164.00517630577,54.34305092795197,26.547029495239258,0.00039223823114298284,498,498.0,0.6460328698158264,498000,391.7225646972656,1.0,465.8671875,1760.1923289152578,1265.7223032817715,-450.6287841796875,0.7789192199707031,-0.07434675842523575,379.5744934082031,387.6372985839844,0.0820234939455986,2096.266303688995,2054.9260423925944,0.0,498.0,2.4251420497894287
499.0,0.0,26.639347076416016,172.0547637939453,1000.0,9182.632197618484,54.34171697842974,28.950523376464844,0.0005334924208000302,499,499.0,0.6459997296333313,499000,389.41741943359375,1.0,470.3662414550781,1768.9205935723082,1267.6729754499695,-449.66827392578125,0.7618910670280457,0.22655445337295532,379.751220703125,385.857421875,0.08212698996067047,2100.7248780764967,2484.9343829586423,0.0,499.0,2.425173282623291
500.0,0.0,26.216882705688477,63.65657043457031,1000.0,9201.218715906143,54.34062763182123,28.799793243408203,0.0008667298243381083,500,500.0,0.6461336612701416,500000,387.32769775390625,1.0,470.9909973144531,1764.2574460809085,1267.9669928580336,-450.236083984375,0.763137698173523,0.1417781263589859,379.92071533203125,383.1746826171875,0.08219636976718903,2107.1537006020926,2706.2286566119305,0.0,500.0,2.4246129989624023
501.0,0.0,25.73635482788086,106.13409423828125,1000.0,9219.932454586029,54.338792878119264,33.6598014831543,0.0009357712115161121,501,501.0,0.6460922360420227,501000,386.4940185546875,1.0,470.0927429199219,1771.799710093222,1269.1730055169262,-450.0338134765625,0.7854325771331787,-0.015387852676212788,380.0919189453125,381.8751525878906,0.08224483579397202,2114.088080847792,2489.2112157678084,0.0,501.0,2.4245848655700684
502.0,0.0,25.073640823364258,117.34441375732422,1000.0,9238.58938741684,54.337299662190304,27.47150993347168,0.0011484380811452866,502,502.0,0.6460781693458557,502000,389.7205505371094,1.0,468.7678527832031,1777.2919403911997,1270.8621794721705,-450.21563720703125,0.7891274690628052,-0.018066784366965294,380.26568603515625,385.8235778808594,0.0823659598827362,2122.3518519823792,2521.18808598978,0.0,502.0,2.424323797225952
503.0,0.0,23.634809494018555,239.46182250976562,1000.0,9257.264603614807,54.33570515026511,25.762989044189453,0.001086580683477223,503,503.0,0.6461109519004822,503000,389.30572509765625,1.0,468.3598937988281,1780.1938088209852,1270.8241697368683,-449.90411376953125,0.7617893218994141,0.1236274465918541,380.42254638671875,385.342041015625,0.0823349803686142,2125.3751944019955,2245.451022339211,0.0,503.0,2.424245834350586
504.0,0.0,22.176462173461914,236.59759521484375,1000.0,9275.932175636292,54.33416183483765,22.998550415039062,0.0010522168595343828,504,504.0,0.6460548639297485,504000,392.02435302734375,1.0,471.3421936035156,1782.6977523986334,1272.2061023013498,-451.4605407714844,0.6944692134857178,0.2987476885318756,380.594482421875,389.158447265625,0.0824023187160492,2132.7324566486454,2664.815258564534,0.0,504.0,2.4245762825012207
505.0,0.0,22.237699508666992,248.88746643066406,1000.0,9294.706815004349,54.3319988517318,22.768930435180664,0.001206253538839519,505,505.0,0.6460332274436951,505000,396.6473388671875,1.0,471.7760925292969,1783.1560230665004,1273.0650744853558,-453.1632385253906,0.7435249090194702,0.19637008011341095,380.7608337402344,392.83074951171875,0.08239860832691193,2136.368205180055,2432.749322261978,0.0,505.0,2.4243814945220947
506.0,0.0,21.585847854614258,271.81671142578125,1000.0,9313.353711366653,54.33058978340348,22.016218185424805,0.001520710182376206,506,506.0,0.6460357904434204,506000,396.11053466796875,1.0,472.2854919433594,1788.1945917750872,1274.7500445428227,-453.0799865722656,0.766243577003479,-0.027426019310951233,380.9299621582031,391.59686279296875,0.08255873620510101,2141.3959007964945,2695.2913646863453,0.0,506.0,2.42465877532959
507.0,0.0,21.529762268066406,84.04795837402344,1000.0,9331.928228616714,54.32960772729318,22.42382049560547,0.0016370989615097642,507,507.0,0.6460787653923035,507000,399.9170227050781,1.0,470.9966125488281,1793.6557607974437,1276.1410503107254,-454.692626953125,0.7803260087966919,-0.07534921914339066,381.1006164550781,396.43426513671875,0.0826723575592041,2141.855100434779,2124.923994899154,0.0,507.0,2.4250667095184326
508.0,0.0,23.200279235839844,170.99790954589844,1000.0,9350.44435596466,54.328968834079646,35.2857780456543,0.0018240220379084349,508,508.0,0.6460345983505249,508000,401.46014404296875,1.0,473.81146240234375,1797.6348350260278,1277.8426717274224,-454.39190673828125,0.7705411314964294,0.007555281277745962,381.2739562988281,395.36444091796875,0.0827925056219101,2146.8823758184617,2514.4360694787874,0.0,508.0,2.4253861904144287
509.0,0.0,22.321956634521484,176.1356201171875,1000.0,9369.010590076447,54.328041910757065,22.84137535095215,0.0017985370941460133,509,509.0,0.6460371613502502,509000,400.6513671875,1.0,474.2824401855469,1798.3861773163019,1279.0297010283086,-454.2475891113281,0.7629560232162476,-0.006140132900327444,381.44476318359375,396.89044189453125,0.08283645659685135,2152.0908839389704,2727.9422228328767,0.0,509.0,2.4254825115203857
510.0,0.0,22.28849983215332,247.27748107910156,1000.0,9387.604131937027,54.32696062086367,22.95939826965332,0.001847502775490284,510,510.0,0.6459169983863831,510000,398.8371276855469,1.0,472.0047607421875,1799.6633796150325,1280.5389487319637,-453.5215759277344,0.7690532207489014,0.1743922084569931,381.61529541015625,395.6468505859375,0.08287546783685684,2156.161910020775,2360.7756588813418,0.0,510.0,2.4253711700439453
511.0,0.0,22.334575653076172,161.4699249267578,1000.0,9406.133659601212,54.3262533249676,23.299846649169922,0.0019478194881230593,511,511.0,0.645957887172699,511000,398.0400085449219,1.0,472.0245056152344,1799.7428956223553,1281.6620750199604,-454.3541259765625,0.7605831027030945,0.13838069140911102,381.7777099609375,394.71160888671875,0.08295648545026779,2160.1206589132617,2469.302997249123,0.0,511.0,2.4256300926208496
512.0,0.0,22.46183204650879,175.62159729003906,1000.0,9424.717930793762,54.32523325999197,23.133747100830078,0.002323718974366784,512,512.0,0.6459375023841858,512000,399.13348388671875,1.0,472.2428894042969,1802.5275635753446,1282.997152833692,-454.7112121582031,0.7592145204544067,0.12444976717233658,381.9481506347656,396.13580322265625,0.08306009322404861,2162.5413552517743,2349.0375435732776,0.0,512.0,2.4256012439727783
513.0,0.0,21.478517532348633,389.3434753417969,1000.0,9443.321770906448,54.32410463662068,22.490890502929688,0.0026083262637257576,513,513.0,0.6458770632743835,513000,399.00677490234375,1.0,472.0954895019531,1801.7081762969478,1284.3943363634583,-455.30487060546875,0.704166829586029,0.20045894384384155,382.1214599609375,396.34326171875,0.08316493779420853,2164.285106380417,2356.121347587503,0.0,513.0,2.4255216121673584
514.0,0.0,22.870681762695312,81.40937805175781,1000.0,9461.92683005333,54.32297345266017,23.838233947753906,0.0026023131795227528,514,514.0,0.6457733511924744,514000,400.557861328125,1.0,474.9743957519531,1806.6775545497087,1285.8631219396102,-456.75323486328125,0.7993085384368896,0.03269295394420624,382.294921875,396.13067626953125,0.08321751654148102,2170.275221902905,2529.6365408707707,0.0,514.0,2.42545747756958
515.0,0.0,22.827470779418945,81.76497650146484,1000.0,9480.746142148972,54.32061910300939,23.668357849121094,0.002741239033639431,515,515.0,0.6457126140594482,515000,399.05633544921875,1.0,474.4661865234375,1810.748220627032,1287.595979120669,-457.5963134765625,0.761991024017334,0.08123600482940674,382.47149658203125,396.1285400390625,0.08332046121358871,2172.2234389513933,2181.8360576664277,0.0,515.0,2.4256062507629395
