total/episodes,train/param_noise_distance,rollout/episode_steps,rollout/Q_mean,total/epochs,eval/return,total/steps,eval/return_history,rollout/actions_mean,reference_Q_std,ret_rms_mean,ret_rms_std,rollout/episodes,train/loss_actor,eval/episodes,reference_action_mean,reference_action_std,reference_actor_Q_std,rollout/actions_std,obs_rms_std,reference_actor_Q_mean,eval/Q,rollout/return,obs_rms_mean,total/steps_per_second,reference_Q_mean,rollout/return_history,train/loss_critic,total/duration
536.0,0.0,1000.0,272.9522705078125,536,1046.763854788917,536000,1642.1766424120622,-0.025627994909882545,95.19644927978516,0.0,1.0,536.0,-318.79052734375,536.0,0.006407151464372873,0.7150205373764038,95.2659683227539,0.6576520204544067,2.1363205909729004,285.09014892578125,306.5578918457031,815.0053268965913,0.07845654338598251,83.26697499691684,282.220703125,1276.4696491428188,115.21813201904297,6437.125883579254
537.0,0.0,1000.0,273.0692138671875,537,1488.4983271626684,537000,1642.938041975527,-0.025918196886777878,95.55718994140625,0.0,1.0,537.0,-318.7778625488281,537.0,-0.06894311308860779,0.6817477345466614,95.77841186523438,0.6576087474822998,2.1364688873291016,284.907470703125,335.68511962890625,815.0408995238915,0.07837722450494766,83.26327874393581,282.64007568359375,1273.4336126513676,89.64410400390625,6449.42173910141
538.0,0.0,1000.0,273.1922302246094,538,2026.0208377767758,538000,1649.3902371345384,-0.026099342852830887,95.35304260253906,0.0,1.0,538.0,-320.1011657714844,538.0,-0.23069460690021515,0.6740784645080566,95.87466430664062,0.6575722098350525,2.136819839477539,285.4967346191406,341.7609558105469,816.2124514272987,0.07837574928998947,83.26072842542229,282.867919921875,1274.9664166104094,156.75160217285156,6461.629752397537
539.0,0.0,1000.0,273.3130798339844,539,1945.6954744664818,539000,1660.5853653141103,-0.026172809302806854,95.66682434082031,0.0,1.0,539.0,-320.40020751953125,539.0,-0.10882023721933365,0.6553573608398438,95.7109603881836,0.6574389934539795,2.1370904445648193,284.41204833984375,340.94622802734375,817.211578330549,0.07838323712348938,83.25743019783464,281.9409484863281,1275.6724375520334,81.62222290039062,6473.896668672562
540.0,0.0,1000.0,273.4251708984375,540,1491.8848847072477,540000,1663.854946444177,-0.026080422103405,93.50945281982422,0.0,1.0,540.0,-320.1733093261719,540.0,0.1391671746969223,0.692175567150116,93.75570678710938,0.6574388742446899,2.1375205516815186,287.00537109375,335.9144592285156,818.1547276727912,0.07847791910171509,83.25422992802957,284.3106689453125,1277.32218223886,142.84271240234375,6486.156925201416
541.0,0.0,1000.0,273.54345703125,541,1818.721652833563,541000,1666.7620494044697,-0.025781629607081413,92.85650634765625,0.0,1.0,541.0,-319.48333740234375,541.0,-0.01284558605402708,0.6831926107406616,92.63333892822266,0.6574008464813232,2.1376736164093018,285.85015869140625,338.30706787109375,819.1886026513212,0.07857491821050644,83.25069617562194,282.40008544921875,1278.9525837566755,154.70294189453125,6498.444155454636
542.0,0.0,1000.0,273.6512756347656,542,1885.667407577833,542000,1680.1044761646976,-0.025578364729881287,91.88996124267578,0.0,1.0,542.0,-321.04083251953125,542.0,-0.15684086084365845,0.7064040899276733,91.95796966552734,0.6573673486709595,2.137730836868286,289.2401123046875,341.1365051269531,819.4407648481703,0.07864753156900406,83.24598917909873,286.563720703125,1279.419606162278,184.65420532226562,6510.824189186096
543.0,0.0,1000.0,273.7744140625,543,1726.1861267498437,543000,1681.848716391821,-0.025845540687441826,93.0392837524414,0.0,1.0,543.0,-321.2315979003906,543.0,-0.07663307338953018,0.7158974409103394,93.42202758789062,0.6574131846427917,2.1378047466278076,287.20751953125,337.9847412109375,820.8084946426692,0.07866502553224564,83.24076985117975,285.2794189453125,1283.1804855379387,122.19694519042969,6523.245772123337
544.0,0.0,1000.0,273.88525390625,544,1406.7665031012764,544000,1680.826097074162,-0.025819716975092888,93.5228271484375,0.0,1.0,544.0,-320.4161376953125,544.0,0.13329559564590454,0.7074626088142395,93.1568603515625,0.657406747341156,2.138363838195801,284.8013000488281,336.3664245605469,821.7505020556408,0.0787460207939148,83.23671533853876,282.0870361328125,1283.4834986064386,143.40863037109375,6535.577452659607
545.0,0.0,1000.0,273.9952392578125,545,1630.5572171328113,545000,1679.8431773621924,-0.025286752730607986,91.88772583007812,0.0,1.0,545.0,-322.6927185058594,545.0,-0.11344051361083984,0.7450549006462097,91.6680679321289,0.6574422717094421,2.13893985748291,286.95068359375,339.927490234375,821.9624707320936,0.07883735001087189,83.23096122399019,284.4388427734375,1280.4569970398122,113.38455200195312,6548.044044971466
546.0,0.0,1000.0,274.1152648925781,546,1976.03721641301,546000,1688.57721540068,-0.02544872835278511,91.44725799560547,0.0,1.0,546.0,-323.3232116699219,546.0,-0.03603595495223999,0.722207248210907,91.28770446777344,0.6573118567466736,2.139011859893799,281.8868713378906,345.00408935546875,822.8089524503022,0.07881342619657516,83.2251215982827,278.11474609375,1285.1406440118249,111.42445373535156,6560.519101858139
547.0,0.0,1000.0,274.2431945800781,547,1940.3523864667222,547000,1694.5133210741137,-0.025594597682356834,88.71686553955078,0.0,1.0,547.0,-322.07080078125,547.0,-0.16972710192203522,0.7084883451461792,88.7010498046875,0.6572178602218628,2.1389834880828857,288.74407958984375,341.9942626953125,824.4530272484845,0.07884161919355392,83.21945477177174,284.8603515625,1290.9010334498184,105.53608703613281,6572.982261180878
548.0,0.0,1000.0,274.3709716796875,548,1433.9191750758957,548000,1692.4609817228534,-0.025949347764253616,88.52815246582031,0.0,1.0,548.0,-324.2639465332031,548.0,-0.13342522084712982,0.758155882358551,88.94144439697266,0.6572473645210266,2.1389145851135254,291.103515625,340.6653137207031,826.4909014483575,0.0788935124874115,83.21356066995598,287.60101318359375,1295.1121193437393,77.2903060913086,6585.465104341507
549.0,0.0,1000.0,274.47674560546875,549,1848.9877795202422,549000,1695.4725150508707,-0.02571328729391098,90.45489501953125,0.0,1.0,549.0,-320.836181640625,549.0,-0.08551541715860367,0.7351323962211609,90.86013793945312,0.6572802066802979,2.1391491889953613,288.7942199707031,341.7314147949219,826.2270851881603,0.07892794907093048,83.20697192459512,287.14910888671875,1291.6233344124457,120.41419219970703,6598.004798173904
550.0,0.0,1000.0,274.60064697265625,550,2521.359436335155,550000,1704.0669177056106,-0.026005636900663376,92.2470932006836,0.0,1.0,550.0,-323.4893798828125,550.0,-0.1751066893339157,0.7033491134643555,92.30142211914062,0.6573442220687866,2.1390199661254883,285.3147277832031,347.3316650390625,827.4869431201729,0.07890476286411285,83.2012990960652,283.6687316894531,1295.4836353700293,76.53230285644531,6610.473706245422
551.0,0.0,1000.0,274.72308349609375,551,1740.5659033953411,551000,1708.4581870645989,-0.026236841455101967,94.06643676757812,0.0,1.0,551.0,-321.4893798828125,551.0,-0.10140782594680786,0.6871808767318726,94.34416961669922,0.6572799682617188,2.1391355991363525,283.4935302734375,340.6162414550781,828.8089363528861,0.07892463356256485,83.19628887871195,281.2781982421875,1297.6485168047934,217.71954345703125,6622.891566753387
552.0,0.0,1000.0,274.8382873535156,552,2283.47980500444,552000,1719.2527130097378,-0.026195645332336426,91.35297393798828,0.0,1.0,552.0,-323.7514953613281,552.0,-0.08084028959274292,0.7792225480079651,90.86930847167969,0.657207727432251,2.1396541595458984,288.8218078613281,346.4629211425781,829.74650840295,0.07897794246673584,83.19106825005153,285.8152770996094,1299.7695687305545,9.910135269165039,6635.327705383301
553.0,0.0,1000.0,274.87347412109375,553,840.5786063220754,553000,1709.2935942877803,-0.026228422299027443,89.72706604003906,0.0,1.0,553.0,-323.2867431640625,553.0,-0.09386137872934341,0.709294319152832,90.10192108154297,0.6571681499481201,2.139832019805908,288.160400390625,225.21852111816406,830.7092704981615,0.0790463387966156,83.18497444158506,286.0699462890625,1310.6600795518439,41.868255615234375,6647.8351855278015
554.0,0.0,1000.0,274.9874267578125,554,-260.50640065310483,554000,1693.827928728003,-0.02641732431948185,91.69773864746094,0.0,1.0,554.0,-321.72210693359375,554.0,-0.10660159587860107,0.7184763550758362,92.28211212158203,0.6572028994560242,2.1401376724243164,286.0853271484375,93.21554565429688,831.2927610909439,0.07905242592096329,83.17995792604178,284.0776672363281,1308.9662060880007,82.45332336425781,6660.258237838745
555.0,0.0,1000.0,275.10418701171875,555,1159.201731304432,555000,1690.2309961877907,-0.026284286752343178,93.2713623046875,0.0,1.0,555.0,-322.9764709472656,555.0,-0.0793008878827095,0.6727727651596069,92.98128509521484,0.6571821570396423,2.1411585807800293,285.1456604003906,286.3684997558594,832.604282508032,0.07916031032800674,83.17564426246157,283.707275390625,1312.82091271759,146.1529083251953,6672.626403093338
556.0,0.0,1000.0,275.2080383300781,556,255.14133631404107,556000,1675.6624239686319,-0.02637525275349617,92.52228546142578,0.0,1.0,556.0,-322.59796142578125,556.0,-0.09351640939712524,0.7147548794746399,92.56523132324219,0.6572210788726807,2.1419665813446045,284.9512939453125,159.7826690673828,833.0807180224609,0.07920461148023605,83.17070443623352,282.92156982421875,1310.5195418601415,79.5345230102539,6685.0461802482605
557.0,0.0,1000.0,275.3257751464844,557,1714.6362259270168,557000,1674.7005550478957,-0.02642536722123623,91.632568359375,0.0,1.0,557.0,-322.7388610839844,557.0,-0.017726927995681763,0.716706395149231,92.15699768066406,0.6572136878967285,2.1421706676483154,285.3548583984375,340.1694641113281,833.8630199711279,0.07920096069574356,83.16464317126199,283.2967224121094,1309.9919966058262,111.35982513427734,6697.557745218277
558.0,0.0,1000.0,275.43212890625,558,2163.763942296272,558000,1678.820835817651,-0.02627646178007126,96.65284729003906,0.0,1.0,558.0,-320.6683654785156,558.0,0.014178365468978882,0.7267496585845947,96.55542755126953,0.65730220079422,2.1427135467529297,276.98480224609375,343.7246398925781,834.4534212655396,0.07927924394607544,83.16059536554914,274.07769775390625,1308.3843800794386,113.04688262939453,6709.9086718559265
559.0,0.0,1000.0,275.5569152832031,559,2386.5776332481923,559000,1686.8312486158693,-0.02640501782298088,95.8197250366211,0.0,1.0,559.0,-321.9398193359375,559.0,0.03197457268834114,0.7365056872367859,95.90753936767578,0.6572272181510925,2.1424882411956787,275.8580322265625,346.80010986328125,836.1170562985664,0.07930602878332138,83.15647684497716,273.37896728515625,1312.001227091629,148.78855895996094,6722.266517400742
560.0,0.0,1000.0,275.6723327636719,560,1952.657526113572,560000,1690.8501534450259,-0.026412665843963623,94.47066497802734,0.0,1.0,560.0,-321.8638000488281,560.0,-0.014770547859370708,0.7182714939117432,94.60691833496094,0.6572426557540894,2.142951011657715,281.6668701171875,342.1029052734375,837.5028054692523,0.07938072830438614,83.15241301497736,279.3661804199219,1314.2495146136791,44.31806945800781,6734.621157646179
561.0,0.0,1000.0,275.7953796386719,561,1951.0705070031563,561000,1694.3296233680064,-0.026575792580842972,95.61801147460938,0.0,1.0,561.0,-321.30548095703125,561.0,0.03695663809776306,0.7287131547927856,96.04591369628906,0.6572628617286682,2.143012285232544,281.27752685546875,342.1559143066406,839.1063692817961,0.07942287623882294,83.14738626246023,279.1651916503906,1319.7189894058536,8.748364448547363,6747.055141687393
562.0,0.0,1000.0,275.9231262207031,562,1986.708105355264,562000,1698.6511119179524,-0.026914741843938828,94.97159576416016,0.0,1.0,562.0,-321.8621826171875,562.0,0.18966250121593475,0.7141521573066711,95.29562377929688,0.657212495803833,2.1427016258239746,284.4375,342.99066162109375,841.3321937361419,0.07946833968162537,83.14392050598849,282.74273681640625,1332.8509213318941,79.62604522705078,6759.363722324371
563.0,0.0,1000.0,276.0394287109375,563,1948.0697271870042,563000,1702.5419469910828,-0.027140721678733826,95.75214385986328,0.0,1.0,563.0,-322.3919677734375,563.0,0.06622589379549026,0.7139236927032471,95.83845520019531,0.6571518778800964,2.1426351070404053,282.22552490234375,342.545654296875,842.5681211572063,0.07948707789182663,83.13995545855686,280.50018310546875,1333.0429882440792,20.40949058532715,6771.713995933533
564.0,0.0,1000.0,276.13726806640625,564,2017.9971328904496,564000,1708.7417004715514,-0.027203496545553207,95.21688842773438,0.0,1.0,564.0,-322.0368957519531,564.0,0.08646859973669052,0.7145845293998718,94.92980194091797,0.6571455597877502,2.143014907836914,282.9543151855469,344.43719482421875,842.8773393244315,0.07952401787042618,83.13401531476686,280.5795593261719,1329.060069855718,124.16576385498047,6784.226623296738
565.0,0.0,1000.0,276.2598876953125,565,1755.2367761343594,565000,1713.4437582374878,-0.027240078896284103,93.63346099853516,0.0,1.0,565.0,-324.2335510253906,565.0,-0.016827275976538658,0.6995092630386353,93.69073486328125,0.6571603417396545,2.142904758453369,283.12530517578125,341.1297912597656,844.386974328895,0.07957184314727783,83.12972979159953,280.689208984375,1333.5759884556928,8.673273086547852,6796.605756044388
566.0,0.0,1000.0,276.3789978027344,566,2555.3360424653656,566000,1725.3590553302167,-0.027438843622803688,92.48993682861328,0.0,1.0,566.0,-325.1559753417969,566.0,-0.17149311304092407,0.692556619644165,91.98455047607422,0.657044529914856,2.1428754329681396,281.5400695800781,349.71759033203125,845.5236943922083,0.0795803889632225,83.12554757854298,278.7638854980469,1336.8449797741057,190.3649444580078,6808.977702856064
567.0,0.0,1000.0,276.49237060546875,567,1803.2650953566147,567000,1725.4450899491871,-0.027103625237941742,94.51890563964844,0.0,1.0,567.0,-323.6346130371094,567.0,-0.10030778497457504,0.775066614151001,94.89081573486328,0.6570404171943665,2.143310546875,281.0966796875,346.3952941894531,846.4072078990522,0.07967742532491684,83.12164125349133,278.93212890625,1335.7782400117242,48.88414001464844,6821.328253984451
568.0,0.0,1000.0,276.6161193847656,568,1862.7047507127834,568000,1727.3801473559754,-0.027206040918827057,94.45783233642578,0.0,1.0,568.0,-326.1290283203125,568.0,-0.1978108435869217,0.7374278903007507,94.69749450683594,0.656943678855896,2.143237352371216,282.404541015625,348.79779052734375,847.8114849546413,0.07972702383995056,83.11561376555254,280.0810241699219,1336.770281323471,146.6622772216797,6833.854365825653
569.0,0.0,1000.0,276.7366943359375,569,1765.5042248525856,569000,1728.1399120624517,-0.027421144768595695,95.51530456542969,0.0,1.0,569.0,-324.08935546875,569.0,-0.054199814796447754,0.7437878847122192,95.5167236328125,0.6569294929504395,2.142951726913452,286.15179443359375,346.675537109375,849.1132635605913,0.07974281162023544,83.1115894829816,283.5346374511719,1339.510885027517,85.37551879882812,6846.217278957367
570.0,0.0,1000.0,276.85247802734375,570,1678.6427958236575,570000,1726.0058501960623,-0.02729964442551136,95.18669128417969,0.0,1.0,570.0,-323.8943786621094,570.0,-0.007027283310890198,0.7102420330047607,95.57645416259766,0.6569024324417114,2.1434147357940674,286.66802978515625,347.2192077636719,850.0631064040974,0.0797741487622261,83.10753777461343,283.91986083984375,1335.260301248743,78.74085235595703,6858.5836527347565
571.0,0.0,1000.0,276.9745178222656,571,2120.155257648742,571000,1727.3777012822422,-0.02752126380801201,96.32518768310547,0.0,1.0,571.0,-326.2964782714844,571.0,-0.14816968142986298,0.6568843722343445,96.72527313232422,0.6568208932876587,2.1431660652160645,287.47332763671875,351.88958740234375,851.1738851713826,0.0797496810555458,83.10265214532059,285.2723388671875,1337.3601104477495,46.45552062988281,6871.020181179047
572.0,0.0,1000.0,277.0973815917969,572,2115.808360682884,572000,1730.6131648239402,-0.027647914364933968,97.19062042236328,0.0,1.0,572.0,-327.4965515136719,572.0,0.06826817989349365,0.6875693202018738,97.53813934326172,0.6568379998207092,2.1430928707122803,286.95733642578125,350.32293701171875,852.5603884161396,0.07977256178855896,83.09852180216225,284.9034423828125,1341.3119233389202,46.38414001464844,6883.395607948303
573.0,0.0,1000.0,277.2071228027344,573,1519.8137238202482,573000,1728.7929172402917,-0.02740524336695671,98.6143569946289,0.0,1.0,573.0,-325.62615966796875,573.0,-0.1121889129281044,0.7119478583335876,98.85884857177734,0.6568870544433594,2.1438417434692383,286.10882568359375,287.2728576660156,853.0870401356818,0.07983926683664322,83.09403043400003,284.5576171875,1335.819961843908,123.2840347290039,6895.802225589752
574.0,0.0,1000.0,277.3245544433594,574,1573.1181845461151,574000,1727.2525157956254,-0.027304867282509804,98.70257568359375,0.0,1.0,574.0,-325.9200134277344,574.0,-0.0941169485449791,0.7003189921379089,98.66798400878906,0.6569667458534241,2.14408802986145,286.55084228515625,293.2696533203125,854.2607212040216,0.07992523908615112,83.08977886423551,284.8226318359375,1342.2109317790053,71.76622009277344,6908.190247297287
575.0,0.0,1000.0,277.44891357421875,575,2294.9466370282066,575000,1733.8349264408828,-0.027428632602095604,99.30612182617188,0.0,1.0,575.0,-327.247314453125,575.0,-0.1817290037870407,0.700697124004364,99.48539733886719,0.6569027900695801,2.1439080238342285,285.100341796875,352.3003234863281,855.5916616860619,0.07990987598896027,83.08349278348416,283.1644287109375,1342.9570254110745,42.1895866394043,6920.749004840851
576.0,0.0,1000.0,277.5678405761719,576,1897.2761386626892,576000,1733.7102447773289,-0.02752094343304634,99.66387176513672,0.0,1.0,576.0,-324.0047607421875,576.0,-0.09050776809453964,0.6795790195465088,99.25968170166016,0.6569427251815796,2.14387583732605,283.3607177734375,351.5170593261719,856.8666690033905,0.07996172457933426,83.07906528045304,281.413330078125,1344.0107903015812,158.35574340820312,6933.154556512833
577.0,0.0,1000.0,277.6801452636719,577,1821.541055155329,577000,1732.3633661033105,-0.027747811749577522,98.39781188964844,0.0,1.0,577.0,-325.91485595703125,577.0,0.10940436273813248,0.6820680499076843,98.47277069091797,0.6569477319717407,2.143395185470581,285.3959045410156,352.97296142578125,856.9881212207112,0.07988415658473969,83.07500860108549,283.4774169921875,1338.4352298776755,151.36111450195312,6945.530427455902
578.0,0.0,1000.0,277.78607177734375,578,2295.193239850011,578000,1736.611262196543,-0.027706511318683624,98.54193878173828,0.0,1.0,578.0,-328.6194152832031,578.0,0.10806736350059509,0.6863866448402405,98.42569732666016,0.6569734215736389,2.14306378364563,286.37164306640625,357.90557861328125,857.008716109659,0.07988936454057693,83.0705683147179,284.64459228515625,1331.8177089631497,9.96175765991211,6957.93963766098
579.0,0.0,1000.0,277.9106140136719,579,1858.2494036612675,579000,1738.6757678463762,-0.028155123814940453,100.0589370727539,0.0,1.0,579.0,-327.9896240234375,579.0,0.07018975168466568,0.7095090746879578,99.6605453491211,0.657011866569519,2.142537832260132,284.7628173828125,352.525634765625,857.8044349250703,0.07984144240617752,83.06524564895898,282.97607421875,1328.8152717397957,152.8436279296875,6970.424218654633
580.0,0.0,1000.0,278.02685546875,580,1369.492423250809,580000,1737.43132773071,-0.02830050140619278,98.55660247802734,0.0,1.0,580.0,-327.1905822753906,580.0,-0.14715056121349335,0.667408287525177,98.28511810302734,0.6569830179214478,2.142620325088501,288.0057373046875,346.4482727050781,858.5472950376771,0.07984355092048645,83.06119476088335,285.47381591796875,1330.367491400999,298.5189208984375,6982.803482055664
581.0,0.0,1000.0,278.13818359375,581,1711.2115654768136,581000,1741.8383912948987,-0.028118852525949478,100.36817169189453,0.0,1.0,581.0,-330.0467529296875,581.0,-0.058636099100112915,0.6858622431755066,99.46150970458984,0.6569105386734009,2.1423988342285156,286.48199462890625,352.2528381347656,858.7623015790119,0.07985290884971619,83.05649973820519,284.1220703125,1328.218358072022,250.65577697753906,6995.238203287125
582.0,0.0,1000.0,278.26556396484375,582,2099.0064745990276,582000,1746.9092125687268,-0.02839874103665352,97.96025848388672,0.0,1.0,582.0,-328.9691467285156,582.0,-0.14296898245811462,0.6916112303733826,97.24378204345703,0.6568201184272766,2.1422016620635986,292.0317077636719,354.6536560058594,860.2048643903249,0.07986442744731903,83.05235322694163,289.65960693359375,1331.8195674217905,9.333956718444824,7007.62804889679
583.0,0.0,1000.0,278.3919372558594,583,1820.5347824235964,583000,1748.377009765718,-0.02843509614467621,98.33109283447266,0.0,1.0,583.0,-328.6863708496094,583.0,0.09880257397890091,0.6957788467407227,98.93024444580078,0.6567316055297852,2.142359495162964,290.8766174316406,349.2401428222656,861.8535077029941,0.07993291318416595,83.04898669585711,289.6943359375,1331.4609249961313,169.36416625976562,7019.953201055527
584.0,0.0,1000.0,278.51141357421875,584,1804.720478785548,584000,1751.574706585574,-0.028543801978230476,100.64900970458984,0.0,1.0,584.0,-327.3539123535156,584.0,-0.08938436955213547,0.6911817193031311,100.95357513427734,0.6567453742027283,2.142526865005493,288.04888916015625,353.02435302734375,863.2630351629999,0.08002471923828125,83.04607088710988,286.7346496582031,1335.5259738217399,121.88309478759766,7032.241185665131
585.0,0.0,1000.0,278.6095275878906,585,1609.9640792215598,585000,1750.7154744699155,-0.028364714235067368,101.48629760742188,0.0,1.0,585.0,-328.2938537597656,585.0,-0.04550020024180412,0.697961151599884,101.43208312988281,0.6568008661270142,2.14304780960083,288.868896484375,350.1588134765625,863.3283835834885,0.08012628555297852,83.04224119835689,287.45263671875,1333.120680042309,11.489724159240723,7044.607558250427
586.0,0.0,1000.0,278.73101806640625,586,1989.914593097342,586000,1754.162465688778,-0.028426075354218483,101.91168212890625,0.0,1.0,586.0,-328.3712158203125,586.0,0.020218173041939735,0.7191569209098816,102.0833969116211,0.6567222476005554,2.1428630352020264,287.6541748046875,354.65625,864.4310611479405,0.08016834408044815,83.0365923673262,285.904052734375,1332.648114007428,173.38401794433594,7057.129673719406
587.0,0.0,1000.0,278.86029052734375,587,982.3785468890667,587000,1748.648713638815,-0.02864035591483116,102.82481384277344,0.0,1.0,587.0,-328.468017578125,587.0,-0.08611959218978882,0.7112372517585754,102.32368469238281,0.656682550907135,2.1425647735595703,288.0309753417969,258.02740478515625,866.2451121532969,0.08022022247314453,83.03229978337917,285.9912109375,1339.1513397071267,44.07231140136719,7069.538017511368
588.0,0.0,1000.0,278.9739685058594,588,1916.373245297173,588000,1750.1556598304821,-0.028997717425227165,101.62093353271484,0.0,1.0,588.0,-332.22137451171875,588.0,-0.08825787901878357,0.7517004013061523,102.14462280273438,0.6567025184631348,2.1423757076263428,290.003173828125,357.68927001953125,866.4957226336228,0.08014972507953644,83.02813665188025,287.7457580566406,1338.1661487788642,82.57024383544922,7081.936602592468
589.0,0.0,1000.0,279.09576416015625,589,2008.642218329839,589000,1757.813768794319,-0.029204513877630234,103.67843627929688,0.0,1.0,589.0,-328.33245849609375,589.0,-0.06929653137922287,0.7130482792854309,103.57599639892578,0.656747043132782,2.1421759128570557,289.7589111328125,353.4469909667969,867.6496637331422,0.08018001168966293,83.02459970313127,287.23455810546875,1338.5759571574176,146.63021850585938,7094.2829246521
590.0,0.0,1000.0,279.218505859375,590,2427.1490960427154,590000,1765.1198902157191,-0.02898898720741272,105.27008056640625,0.0,1.0,590.0,-330.4043884277344,590.0,-0.0871824249625206,0.712209165096283,104.2989501953125,0.6566990613937378,2.1422550678253174,288.8665771484375,359.41351318359375,868.935101117085,0.08028310537338257,83.02070472927534,285.8344421386719,1342.712337903295,49.318050384521484,7106.660945892334
591.0,0.0,1000.0,279.3444519042969,591,2045.7042535461483,591000,1768.8143087264234,-0.02921421080827713,103.74713897705078,0.0,1.0,591.0,-331.4424133300781,591.0,0.10363458842039108,0.697661280632019,104.33826446533203,0.656694233417511,2.1423206329345703,289.05609130859375,355.1305236816406,870.5146975646335,0.08030971884727478,83.01655014067939,286.76580810546875,1348.038932462703,51.004539489746094,7119.062391757965
592.0,0.0,1000.0,279.4670104980469,592,1654.2228554700196,592000,1766.60318003275,-0.029261553660035133,102.38848876953125,0.0,1.0,592.0,-330.65386962890625,592.0,-0.23030389845371246,0.6733631491661072,102.67063903808594,0.6566413640975952,2.1424458026885986,290.56787109375,287.92034912109375,871.9318773972055,0.08036593347787857,83.01271598949751,287.97467041015625,1352.142570469174,80.55082702636719,7131.437550783157
593.0,0.0,1000.0,279.5963439941406,593,2176.3953384755678,593000,1774.2772447407808,-0.029295241460204124,103.53083038330078,0.0,1.0,593.0,-329.7285461425781,593.0,-0.10643642395734787,0.6988199353218079,103.59233856201172,0.6565924286842346,2.142345905303955,288.3179931640625,354.06304931640625,873.9599101752409,0.08044618368148804,83.00695982269137,285.583984375,1357.7070354554673,57.634700775146484,7143.979267120361
594.0,0.0,1000.0,279.7123107910156,594,2347.757541074151,594000,1783.3845608024055,-0.029417293146252632,100.9797134399414,0.0,1.0,594.0,-332.384033203125,594.0,-0.1381264626979828,0.7086637616157532,100.819580078125,0.6565026044845581,2.1426260471343994,289.0477600097656,355.22564697265625,874.6692538037246,0.0804205983877182,83.00301884188788,286.3236999511719,1355.3207877528753,112.35518646240234,7156.36621761322
595.0,0.0,1000.0,279.8202209472656,595,2270.346771198911,595000,1792.529197350645,-0.029406819492578506,100.82730865478516,0.0,1.0,595.0,-329.5001525878906,595.0,-0.14316247403621674,0.6856406331062317,101.18909454345703,0.6565427780151367,2.143059492111206,287.267822265625,356.85589599609375,875.2461716320514,0.08046241104602814,82.99720199782695,284.90045166015625,1354.6443590510335,150.84095764160156,7168.916369199753
596.0,0.0,1000.0,279.9514465332031,596,1927.0398374090432,596000,1794.8264009558482,-0.029767103493213654,101.15689849853516,0.0,1.0,596.0,-327.8143310546875,596.0,-0.05638855695724487,0.7152877449989319,101.77750396728516,0.6565567255020142,2.142693519592285,288.9409484863281,353.1466369628906,877.220943227257,0.08049432933330536,82.99234201630945,287.1707458496094,1360.478270987717,165.0783233642578,7181.385481119156
597.0,0.0,1000.0,280.04364013671875,597,2298.9606099743346,597000,1801.1358476694065,-0.02963448315858841,101.14603424072266,0.0,1.0,597.0,-330.59515380859375,597.0,-0.19814151525497437,0.7267650365829468,101.17684173583984,0.656644344329834,2.1431257724761963,289.9132080078125,356.63262939453125,877.1394359342995,0.08055377751588821,82.9876550707122,287.53680419921875,1355.5640466872119,114.45633697509766,7193.841053724289
598.0,0.0,1000.0,280.1512756347656,598,2119.0168871785136,598000,1803.5705745716505,-0.029588112607598305,100.69361114501953,0.0,1.0,598.0,-329.0312194824219,598.0,-0.053589385002851486,0.7803579568862915,100.52619171142578,0.6567088961601257,2.14387845993042,287.66265869140625,345.3028564453125,878.0876776039094,0.08064502477645874,82.98344592324122,285.4508972167969,1356.8617478918684,361.0444641113281,7206.256541252136
599.0,0.0,1000.0,280.2760314941406,599,2172.6975892512764,599000,1807.5615439963854,-0.02979450486600399,97.88139343261719,0.0,1.0,599.0,-328.0518798828125,599.0,-0.07607951015233994,0.7123734354972839,97.42084503173828,0.6567280888557434,2.1441256999969482,287.5517578125,356.900390625,880.4644673265661,0.08073829114437103,82.97901336746799,284.9794006347656,1367.0595046220426,259.7631530761719,7218.6927235126495
600.0,0.0,1000.0,280.3843078613281,600,1423.458391408536,600000,1805.617341613534,-0.029893754050135612,99.04618072509766,0.0,1.0,600.0,-329.6446838378906,600.0,-0.07351290434598923,0.7297331690788269,99.72208404541016,0.656805694103241,2.144484519958496,288.05035400390625,307.0535583496094,881.4132231175713,0.0807952806353569,82.9734411234635,286.0267333984375,1366.3810763375625,87.70604705810547,7231.229558229446
601.0,0.0,1000.0,280.49169921875,601,1910.7976028816397,601000,1805.8464250974853,-0.029817674309015274,99.33040618896484,0.0,1.0,601.0,-330.6083984375,601.0,-0.07564952969551086,0.7572121620178223,99.6973876953125,0.6567772626876831,2.1451261043548584,288.19049072265625,349.6285095214844,882.3023145712357,0.08087113499641418,82.96899900898579,285.4593505859375,1368.1919980833609,80.28002166748047,7243.669408798218
602.0,0.0,1000.0,280.6008605957031,602,1264.007031679957,602000,1799.8691854076624,-0.029795287176966667,100.17982482910156,0.0,1.0,602.0,-329.9921569824219,602.0,0.08374499529600143,0.726714551448822,99.81048583984375,0.6567580699920654,2.14587664604187,287.1750183105469,343.1305236816406,883.2039432625791,0.0809265524148941,82.9648932383128,284.05908203125,1367.1006589900455,157.38180541992188,7256.081174850464
