reference_Q_mean,total/steps,param_noise_stddev,total/episodes,reference_perturbed_action_mean,ret_rms_mean,reference_actor_Q_std,obs_rms_mean,reference_action_std,rollout/actions_std,total/epochs,train/loss_actor,rollout/actions_mean,reference_actor_Q_mean,eval/Q,train/loss_critic,eval/return_history,total/steps_per_second,eval/return,total/duration,rollout/return,reference_perturbed_action_std,rollout/return_history,eval/episodes,obs_rms_std,reference_Q_std,rollout/episodes,ret_rms_std,rollout/episode_steps,train/param_noise_distance,reference_action_mean,rollout/Q_mean
1326.941650390625,2297000,0.010944321720492653,13102.0,0.3734040856361389,0.0,1024.6837158203125,1.9329941272735596,0.8536784648895264,0.8407637476921082,2297,-2182.767578125,0.20927125215530396,1447.296630859375,2027.1441650390625,11024.2265625,870.4721766734384,71.04802903257952,1021.8339536952477,32330.24239063263,830.2543338987547,0.8515048027038574,760.8543134175266,2297.0,6.704129695892334,1039.4749755859375,13102.0,1.0,175.3147611051748,0.19822922348976135,0.3610471785068512,2037.3228759765625
1299.4439697265625,2298000,0.010728675346037303,13107.0,0.2772996425628662,0.0,1012.986083984375,1.932978868484497,0.887278139591217,0.8407750725746155,2298,-2180.447265625,0.20931322872638702,1422.49267578125,1701.4761962890625,10566.517578125,875.2905356593598,71.04585009601192,752.3556603038339,32345.3093585968,830.271483867194,0.8853918313980103,773.8795237728716,2298.0,6.704609394073486,1034.561279296875,13107.0,1.0,175.31654840924696,0.1807345747947693,0.28137335181236267,2037.2974853515625
1270.9326171875,2299000,0.010728675346037303,13115.0,0.3382459878921509,0.0,1026.1668701171875,1.9329299926757812,0.88040691614151,0.8407911658287048,2299,-2161.414794921875,0.20932640135288239,1393.988037109375,2181.03466796875,10483.60546875,874.8156163896085,71.04471162832405,638.3167967845353,32359.903324365616,830.1805200500902,0.8786070942878723,769.5239417859552,2299.0,6.706042289733887,1046.9024658203125,13115.0,1.0,175.29401448722837,0.19519580900669098,0.32173067331314087,2037.2183837890625
1269.9622802734375,2300000,0.011164302587074557,13120.0,0.2562132179737091,0.0,1026.9620361328125,1.9329147338867188,0.9019928574562073,0.840794563293457,2300,-2176.37353515625,0.20936822891235352,1398.325439453125,1920.5679931640625,12412.59765625,872.3753338136762,71.04332588264371,669.8773429658029,32374.610442638397,830.2026473389654,0.8951496481895447,769.5170446770016,2300.0,6.706879138946533,1052.835693359375,13120.0,1.0,175.2969512195122,0.20542868971824646,0.2618711590766907,2037.2275390625
1265.0023193359375,2301000,0.010944321720492653,13126.0,0.18115034699440002,0.0,1007.0733032226562,1.9329249858856201,0.9228351712226868,0.8408105373382568,2301,-2180.925048828125,0.20937561988830566,1378.62744140625,1579.5592041015625,12438.794921875,870.7783919495132,71.0423836780528,488.30830291496267,32389.11591744423,830.2000962933079,0.9241845607757568,759.907635160544,2301.0,6.707159042358398,1025.455810546875,13126.0,1.0,175.2963583726954,0.1837518811225891,0.1689051389694214,2037.2208251953125
1294.15673828125,2302000,0.011164302587074557,13135.0,0.21437586843967438,0.0,992.4318237304688,1.932869553565979,0.9208051562309265,0.8408291935920715,2302,-2155.005859375,0.20938247442245483,1410.188232421875,2174.063720703125,10396.9736328125,871.6911895384649,71.03998447215795,925.1965323460066,32404.286362171173,829.9349287764212,0.9097611904144287,701.4396816203786,2302.0,6.7079033851623535,1013.877685546875,13135.0,1.0,175.24240578606776,0.19545528292655945,0.18815878033638,2037.1419677734375
1308.35791015625,2303000,0.010944321720492653,13141.0,0.17174263298511505,0.0,970.7930297851562,1.932816982269287,0.9264293313026428,0.8408568501472473,2303,-2161.7744140625,0.2093517780303955,1421.84765625,2186.442138671875,12701.755859375,873.6332948123684,71.03735110490207,1048.262670956135,32419.56469631195,829.9374755476438,0.9273800849914551,708.6241691784635,2303.0,6.708233833312988,988.9895629882812,13141.0,1.0,175.2432082794308,0.2010904848575592,0.13980801403522491,2037.0823974609375
1280.384765625,2304000,0.011388705069074755,13147.0,0.2622756361961365,0.0,991.4620971679688,1.9327729940414429,0.9068027138710022,0.8408776521682739,2304,-2145.073974609375,0.20935021340847015,1398.427001953125,1399.122314453125,10922.60546875,865.9136865209064,71.03670472710837,329.480979823075,32433.936918258667,829.9651193550948,0.8986614346504211,712.6510339134926,2304.0,6.708633899688721,1011.1881103515625,13147.0,1.0,175.2481935042215,0.19614244997501373,0.2535363435745239,2037.0802001953125
1286.18603515625,2305000,0.010728675346037303,13154.0,0.1415644884109497,0.0,979.3790283203125,1.9327424764633179,0.9300437569618225,0.8409030437469482,2305,-2165.158447265625,0.2093319296836853,1403.659423828125,2163.37841796875,9534.5439453125,866.9900658737722,71.0351498256168,710.3626845088168,32448.724408388138,829.8525146627135,0.9284924268722534,700.0123209013209,2305.0,6.709799766540527,1001.9296264648438,13154.0,1.0,175.2231260453094,0.20081424713134766,0.1430974006652832,2037.07568359375
1254.5440673828125,2306000,0.010310046129879225,13161.0,0.23504984378814697,0.0,975.7527465820312,1.9327266216278076,0.906414270401001,0.8409220576286316,2306,-2151.55908203125,0.20934054255485535,1372.302978515625,1808.5576171875,10885.025390625,861.1557459511367,71.03279535081643,815.423618378932,32463.87796807289,829.7873800356058,0.9061200022697449,724.1743968150286,2306.0,6.710571765899658,990.6149291992188,13161.0,1.0,175.20978649038827,0.1865198314189911,0.23198331892490387,2036.9715576171875
1266.277099609375,2307000,0.010517278057089798,13170.0,0.13199222087860107,0.0,978.0921020507812,1.9326709508895874,0.9253550171852112,0.8409494161605835,2307,-2151.31787109375,0.20932579040527344,1383.729736328125,1904.9910888671875,10815.04296875,861.6550063297623,71.03020897257943,964.4944480196697,32479.138571739197,829.6062709890774,0.9282473921775818,713.4394631774904,2307.0,6.711550235748291,991.2088623046875,13170.0,1.0,175.1703113135915,0.19686198234558105,0.1500501185655594,2036.8935546875
1299.0855712890625,2308000,0.010517278057089798,13179.0,0.08029069751501083,0.0,972.6883544921875,1.9325687885284424,0.9282116293907166,0.840977132320404,2308,-2169.15869140625,0.20929385721683502,1425.7479248046875,2021.4197998046875,9527.078125,865.9570594010163,71.02702628949582,1194.1905415433534,32494.673092365265,829.3728692767527,0.930957555770874,706.6234293715503,2308.0,6.711977481842041,996.535400390625,13179.0,1.0,175.1207223613324,0.2070879340171814,0.08380571752786636,2036.839111328125
1309.421630859375,2309000,0.010944321720492653,13185.0,0.23798948526382446,0.0,961.1019897460938,1.9325311183929443,0.9076330065727234,0.8410001397132874,2309,-2137.56591796875,0.20925740897655487,1436.334716796875,1750.44384765625,9446.5380859375,863.462110867536,71.02568165221695,570.0776229527215,32509.367686271667,829.3761016793738,0.9054843783378601,719.431003790272,2309.0,6.712095737457275,984.890869140625,13185.0,1.0,175.11945392491467,0.1932016909122467,0.2196289449930191,2036.7994384765625
1272.0234375,2310000,0.011164302587074557,13194.0,0.12086464464664459,0.0,969.3811645507812,1.932503342628479,0.9209495186805725,0.8410240411758423,2310,-2164.081787109375,0.2092442363500595,1399.142578125,2034.693115234375,10690.86328125,862.3243368323186,71.02388673074235,683.487946373189,32524.269035816193,829.1627196795353,0.9200782179832458,690.6120365808949,2310.0,6.712329387664795,991.5387573242188,13194.0,1.0,175.07692890707898,0.1942598670721054,0.11721496284008026,2036.619873046875
1284.8131103515625,2311000,0.010944321720492653,13201.0,0.15935993194580078,0.0,948.8269653320312,1.9323935508728027,0.9168307185173035,0.8410486578941345,2311,-2125.957275390625,0.2092140018939972,1409.93505859375,1810.4866943359375,10247.474609375,861.4578522344914,71.02305876435447,508.78143674412513,32538.728128671646,829.0574563986248,0.9183809757232666,666.3342255896848,2311.0,6.712883949279785,972.4796142578125,13201.0,1.0,175.05726838875842,0.19558916985988617,0.17919711768627167,2036.5469970703125
1277.429443359375,2312000,0.010728675346037303,13206.0,0.12078002095222473,0.0,964.2037963867188,1.932342529296875,0.9393131136894226,0.8410694599151611,2312,-2144.293212890625,0.20918898284435272,1403.044921875,1805.24365234375,10394.6416015625,863.6100696709145,71.02155702772784,636.70604320777,32553.49638557434,829.0335533539245,0.9243565201759338,669.7719348903242,2312.0,6.713555335998535,986.1553955078125,13206.0,1.0,175.05232470089354,0.19814477860927582,0.04856986925005913,2036.616455078125
1314.264404296875,2313000,0.011388705069074755,13212.0,0.22295519709587097,0.0,958.6774291992188,1.932275652885437,0.9084998965263367,0.841097354888916,2313,-2125.703857421875,0.2091471403837204,1439.749267578125,2267.3681640625,9949.0595703125,870.4167022878739,71.01765976002224,1404.8687073447372,32569.363842964172,829.0920209006135,0.9093690514564514,680.2999235655693,2313.0,6.71381139755249,982.1865234375,13212.0,1.0,175.06766575840146,0.19736073911190033,0.23075461387634277,2036.61865234375
